idcidade,nmcidade,idceplocal,iduf,idicms,idregiao,idtse,ibge,estrangeira
9168,Guaraçaí,16980000,SP,,,,,false
9169,Guaraci,15420000,SP,,,,,false
9170,"Guaraciaba D'Oeste",17935000,SP,,,,,false
9171,"Guarani D'Oeste",15680000,SP,,,,,false
9172,Guaranta,16570000,SP,,,,,false
9173,Guarapiranga,13585000,SP,,,,,false
9174,Guarapuá,17310000,SP,,,,,false
9175,Guararapes,16700000,SP,,,,,false
9176,Guararema,8900000,SP,,,,,false
9177,Guaratingueta,,SP,,,,,false
9178,Guareí,18250000,SP,,,,,false
9179,Guariba,14840000,SP,,,,,false
9180,Taquaritinga,15903000,SP,,,,,false
9181,Guarizinho,18420000,SP,,,,,false
9182,Guaruja,,SP,,,,,false
9183,Guarulhos,,SP,,,,,false
9184,Guatapará,14115000,SP,,,,,false
9185,Guzolândia,15355000,SP,,,,,false
9186,Herculândia,17650000,SP,,,,,false
9187,Holambra,13825000,SP,,,,,false
9188,Holambra II,18725000,SP,,,,,false
9189,Hortolândia,,SP,,,,,false
9190,Iacanga,17180000,SP,,,,,false
9191,Iacri,17680000,SP,,,,,false
9192,Iaras,18775000,SP,,,,,false
9193,Ibaté,14815000,SP,,,,,false
9194,Ibiporanga,15175000,SP,,,,,false
9195,Ibirá,15860000,SP,,,,,false
9196,Ibirarema,19940000,SP,,,,,false
9198,Ibitiruna,13434000,SP,,,,,false
9199,Ibitiúva,14760000,SP,,,,,false
9200,Ibitú,14789000,SP,,,,,false
9201,Ibiúna,18150000,SP,,,,,false
9202,Icém,15460000,SP,,,,,false
9203,Ida Iolanda,15195000,SP,,,,,false
9204,Iepê,19640000,SP,,,,,false
9205,Igaçaba,14475000,SP,,,,,false
9206,Igaraçu do Tietê,17350000,SP,,,,,false
9207,Igaraí,13750000,SP,,,,,false
9208,Igarapava,14540000,SP,,,,,false
9209,Igaratá,12350000,SP,,,,,false
9210,Iguape,11920000,SP,,,,,false
9211,Ilha Comprida,11925000,SP,,,,,false
9212,Ilha Diana,11230000,SP,,,,,false
9213,Ilha Solteira,15385000,SP,,,,,false
9214,Ilhabela,11630000,SP,,,,,false
9215,Indaiá do Aguapeí,17835000,SP,,,,,false
9216,Indaiatuba,,SP,,,,,false
9217,Indiana,19560000,SP,,,,,false
9218,Indiaporã,15690000,SP,,,,,false
9219,Ingás,15448000,SP,,,,,false
9220,Inúbia Paulista,17760000,SP,,,,,false
9221,Ipaussu,18950000,SP,,,,,false
9222,Iperó,18560000,SP,,,,,false
9223,Ipeúna,13537000,SP,,,,,false
9224,Ipiguá,15108000,SP,,,,,false
9225,Iporanga,18330000,SP,,,,,false
9226,Ipuã,14610000,SP,,,,,false
9227,Iracemápolis,13495000,SP,,,,,false
9228,Irape,18980000,SP,,,,,false
9229,Irapuã,14990000,SP,,,,,false
9230,Irapuru,17880000,SP,,,,,false
9231,Itaberá,18440000,SP,,,,,false
9232,Itaboa,18433000,SP,,,,,false
9233,Itaí,18730000,SP,,,,,false
9234,Itaiúba,15153000,SP,,,,,false
9235,Itajobi,15840000,SP,,,,,false
9236,Itaju,17260000,SP,,,,,false
9237,Itanhaém,11740000,SP,,,,,false
9238,Itaóca,18360000,SP,,,,,false
9239,Itapecerica da Serra,,SP,,,,,false
9240,Itapetininga,,SP,,,,,false
9241,Itapeuna,11970000,SP,,,,,false
9242,Itapeva,,SP,,,,,false
9243,Itapevi,,SP,,,,,false
9244,Itapira,,SP,,,,,false
9245,Itapirapuã Paulista,18385000,SP,,,,,false
9246,Itápolis,14900000,SP,,,,,false
9247,Itaporanga,18480000,SP,,,,,false
9248,Itapuí,17230000,SP,,,,,false
9249,Itapura,15390000,SP,,,,,false
9250,Itaquaquecetuba,,SP,,,,,false
9251,Itaqueri da Serra,13535000,SP,,,,,false
9252,Itararé,18460000,SP,,,,,false
9253,Itariri,11760000,SP,,,,,false
9254,Itatiba,,SP,,,,,false
9255,Itatinga,18690000,SP,,,,,false
9256,Itirapina,13530000,SP,,,,,false
9257,Itirapuã,14420000,SP,,,,,false
9258,Itobi,13715000,SP,,,,,false
9259,Itororó do Paranapanema,19208000,SP,,,,,false
9260,Itu,,SP,,,,,false
9261,Itupeva,13295000,SP,,,,,false
9262,Ituverava,14500000,SP,,,,,false
9263,Iubatinga,19540000,SP,,,,,false
9264,Jaborandi,14775000,SP,,,,,false
9265,Jaboticabal,,SP,,,,,false
9266,Jacaré,13318000,SP,,,,,false
9267,Jacareí,,SP,,,,,false
9268,Jaci,15155000,SP,,,,,false
9269,Jaciporã,17910000,SP,,,,,false
9270,Jacuba,17170000,SP,,,,,false
9271,Jacupiranga,11940000,SP,,,,,false
9272,Jafa,17405000,SP,,,,,false
9273,Monte Alegre do Sul,13820000,SP,,,,,false
9274,Jales,15700000,SP,,,,,false
9275,Jamaica,17905000,SP,,,,,false
9276,Jambeiro,12270000,SP,,,,,false
9277,Jandira,,SP,,,,,false
9278,Jardim Belval,,SP,,,,,false
9279,Jardim Presidente Dutra,,SP,,,,,false
9280,Jardim Santa Luzia,,SP,,,,,false
9281,Jardim Silveira,,SP,,,,,false
9282,Jardinópolis,14680000,SP,,,,,false
9283,Jarinu,13240000,SP,,,,,false
9284,Jatobá,16330000,SP,,,,,false
9285,JaÚ,,SP,,,,,false
9286,Jeriquara,14450000,SP,,,,,false
9287,Joanópolis,12980000,SP,,,,,false
9288,João Ramalho,19680000,SP,,,,,false
9289,Joaquim Egídio,,SP,,,,,false
9290,Paraíso do Tocantins,7760000,SP,,,,,false
9291,José Bonifácio,15200000,SP,,,,,false
9292,Juliânia,17660000,SP,,,,,false
9293,Júlio Mesquita,17550000,SP,,,,,false
9294,Jumirim,18535000,SP,,,,,false
9295,Jundiaí,,SP,,,,,false
9296,Jundiapeba,,SP,,,,,false
9297,Junqueira,15152000,SP,,,,,false
9298,Junqueirópolis,17890000,SP,,,,,false
9299,Juquiá,11800000,SP,,,,,false
9300,Juquiratiba,18575000,SP,,,,,false
9301,Carauari,6950000,SP,,,,,false
9302,Juritis,16280000,SP,,,,,false
9303,Jurucê,14690000,SP,,,,,false
9304,Jurupeba,15475000,SP,,,,,false
9306,Lacio,17539000,SP,,,,,false
9307,Lagoa Azul,17705000,SP,,,,,false
9308,Lagoa Branca,13705000,SP,,,,,false
9309,Lagoinha,12130000,SP,,,,,false
9310,Laranjal Paulista,18500000,SP,,,,,false
9311,Laras,18505000,SP,,,,,false
9312,Lauro Penteado,16255000,SP,,,,,false
9313,Lavínia,16850000,SP,,,,,false
9314,Lavrinhas,12760000,SP,,,,,false
9315,Leme,,SP,,,,,false
9316,Lençóis Paulista,,SP,,,,,false
9317,Limeira,,SP,,,,,false
9318,Lindóia,13950000,SP,,,,,false
9319,Lins,,SP,,,,,false
9320,Lobo,18695000,SP,,,,,false
9321,Lorena,,SP,,,,,false
9322,Lourdes,15285000,SP,,,,,false
9323,Louveira,13290000,SP,,,,,false
9324,Lucélia,17780000,SP,,,,,false
9325,Lucianópolis,17475000,SP,,,,,false
9326,Luís Antônio,14210000,SP,,,,,false
9327,Luiziânia,16340000,SP,,,,,false
9328,Lupércio,17420000,SP,,,,,false
9329,Lusitânia,14898000,SP,,,,,false
9330,Lutécia,19750000,SP,,,,,false
9331,Macatuba,17290000,SP,,,,,false
9332,Macaubal,15270000,SP,,,,,false
9333,Macedônia,15620000,SP,,,,,false
9334,Macucos,16460000,SP,,,,,false
9335,Magda,15310000,SP,,,,,false
9336,São Roque,18143000,SP,,,,,false
9337,Mairinque,18120000,SP,,,,,false
9338,Mairiporã,7600000,SP,,,,,false
9339,Major Prado,16150000,SP,,,,,false
9340,Manduri,18780000,SP,,,,,false
9341,Mangaratú,15442000,SP,,,,,false
9342,Marabá Paulista,19430000,SP,,,,,false
9343,Maracaí,19840000,SP,,,,,false
9344,Marapoama,15845000,SP,,,,,false
9345,Marcondésia,14733000,SP,,,,,false
9346,Maresias,11620000,SP,,,,,false
9347,Mariápolis,17810000,SP,,,,,false
9348,Marília,,SP,,,,,false
9349,Marinópolis,15730000,SP,,,,,false
9350,Maristela,18510000,SP,,,,,false
9351,Martim Francisco,13817000,SP,,,,,false
9352,Martinho Prado Junior,13855000,SP,,,,,false
9353,Martinópolis,19500000,SP,,,,,false
9354,Matão,,SP,,,,,false
9355,Mauá,,SP,,,,,false
9356,Mendonça,15220000,SP,,,,,false
9357,Meridiano,15625000,SP,,,,,false
9358,Mesópolis,15748000,SP,,,,,false
9359,Miguelópolis,14530000,SP,,,,,false
9360,Mineiros do Tietê,17320000,SP,,,,,false
9361,Mira Estrela,15580000,SP,,,,,false
9362,Miracatu,11850000,SP,,,,,false
9363,Miraluz,15128000,SP,,,,,false
9364,Mirandópolis,16800000,SP,,,,,false
9365,Mirante do Paranapanema,19260000,SP,,,,,false
9366,Mirassol,15130000,SP,,,,,false
9367,Mirassolândia,15145000,SP,,,,,false
9368,Mococa,,SP,,,,,false
9369,Mogi das Cruzes,,SP,,,,,false
9370,Mogi Guaçu,,SP,,,,,false
9371,Mogi Mirim,,SP,,,,,false
9372,Mombuca,13380000,SP,,,,,false
9373,Monções,15275000,SP,,,,,false
9374,Mongaguá,11730000,SP,,,,,false
9375,Montalvao,19110000,SP,,,,,false
9377,Monte Alto,15910000,SP,,,,,false
9378,Monte Aprazível,15150000,SP,,,,,false
9379,Monte Azul Paulista,14730000,SP,,,,,false
9380,Monte Cabrão,11220000,SP,,,,,false
9381,Monte Castelo,17960000,SP,,,,,false
9382,Monte Mor,13190000,SP,,,,,false
9383,Monte Verde Paulista,15417000,SP,,,,,false
9384,Monteiro Lobato,12250000,SP,,,,,false
9385,Moreira Cesar,,SP,,,,,false
9386,Morro Agudo,14640000,SP,,,,,false
9387,Morro do Alto,18219000,SP,,,,,false
9388,Morungaba,13260000,SP,,,,,false
9389,Mostardas,13915000,SP,,,,,false
9390,Motuca,14835000,SP,,,,,false
9391,Mourão,17815000,SP,,,,,false
9392,Murutinga do Sul,16950000,SP,,,,,false
9393,Nantes,19645000,SP,,,,,false
9394,Narandiba,19220000,SP,,,,,false
9395,Natividade da Serra,12180000,SP,,,,,false
9396,Nazaré Paulista,12960000,SP,,,,,false
9397,Neves Paulista,15120000,SP,,,,,false
9398,Nhandeara,15190000,SP,,,,,false
9399,Nipoã,15240000,SP,,,,,false
9400,Nogueira,16690000,SP,,,,,false
9401,Nossa Senhora do Remédio,8980000,SP,,,,,false
9402,Nova Alexandria,19882000,SP,,,,,false
9403,Nova Aliança,15210000,SP,,,,,false
9404,Nova América,14904000,SP,,,,,false
9405,Nova Aparecida,,SP,,,,,false
9406,Nova Campina,18435000,SP,,,,,false
9407,Nova Canaã Paulista,15773000,SP,,,,,false
9408,Nova Castilho,15313000,SP,,,,,false
9409,Nova Europa,14920000,SP,,,,,false
9410,Nova Granada,15440000,SP,,,,,false
9411,Nova Guataporanga,17950000,SP,,,,,false
9412,Nova Independência,16940000,SP,,,,,false
9413,Nova Itapirema,15215000,SP,,,,,false
9414,Nova Luzitânia,15340000,SP,,,,,false
9415,Nova Odessa,13460000,SP,,,,,false
9416,Nova Pátria,19330000,SP,,,,,false
9417,Nova Veneza,,SP,,,,,false
9418,Novais,15885000,SP,,,,,false
9419,Novo Cravinhos,17585000,SP,,,,,false
9420,Novo Horizonte,14960000,SP,,,,,false
9421,Nuporanga,14670000,SP,,,,,false
9422,Oásis,17932000,SP,,,,,false
9423,Ocauçu,17540000,SP,,,,,false
9424,Óleo,18790000,SP,,,,,false
9425,Olímpia,15400000,SP,,,,,false
9426,Oliveira Barros,11860000,SP,,,,,false
9427,Onda Branca,15445000,SP,,,,,false
9428,Onda Verde,15450000,SP,,,,,false
9429,Oriente,17570000,SP,,,,,false
9430,Orindiúva,15480000,SP,,,,,false
9431,Orlândia,14620000,SP,,,,,false
9432,Osasco,,SP,,,,,false
9433,Oscar Bressane,19770000,SP,,,,,false
9434,Osvaldo Cruz,17700000,SP,,,,,false
9435,Ourinhos,,SP,,,,,false
9436,Ouro Fino Paulista,,SP,,,,,false
9437,Ouro Verde,17920000,SP,,,,,false
9438,Ouroeste,15685000,SP,,,,,false
9439,Pacaembu,17860000,SP,,,,,false
9440,Padre Nóbrega,17533000,SP,,,,,false
9441,Palestina,15470000,SP,,,,,false
9442,Palmares Paulista,15828000,SP,,,,,false
9443,"Palmeira D'Oeste",15720000,SP,,,,,false
9444,Palmeiras de São Paulo,,SP,,,,,false
9445,Palmital,19970000,SP,,,,,false
9446,Panorama,17980000,SP,,,,,false
9447,Paraguaçu Paulista,19700000,SP,,,,,false
9448,Paraibuna,12260000,SP,,,,,false
9449,Paraíso,15825000,SP,,,,,false
9451,Paranabi,11650000,SP,,,,,false
9452,Paranapanema,18720000,SP,,,,,false
9453,Paranapiacaba,,SP,,,,,false
9454,Paranapuã,15745000,SP,,,,,false
9455,Parapuã,17730000,SP,,,,,false
9456,Pardinho,18640000,SP,,,,,false
9457,Pariquera-Açu,11930000,SP,,,,,false
9458,Parisi,15525000,SP,,,,,false
9459,Parnaso,17620000,SP,,,,,false
9460,Parque Meia Lua,,SP,,,,,false
9461,Paruru,18155000,SP,,,,,false
9462,Patrocínio Paulista,14415000,SP,,,,,false
9463,Paulicéia,17990000,SP,,,,,false
9464,Paulínia,13140000,SP,,,,,false
9465,Paulistânia,17150000,SP,,,,,false
9466,Paulo de Faria,15490000,SP,,,,,false
9467,Paulópolis,17583000,SP,,,,,false
9469,Pedra Bela,12990000,SP,,,,,false
9470,Pedra Branca de Itararé,18465000,SP,,,,,false
9471,Pedranópolis,15630000,SP,,,,,false
9472,Pedregulho,14470000,SP,,,,,false
9473,Pedreira,13920000,SP,,,,,false
9474,Pedrinhas Paulista,19865000,SP,,,,,false
9475,Pedro Barros,11855000,SP,,,,,false
9476,Pedro de Toledo,11790000,SP,,,,,false
9477,Penápolis,16300000,SP,,,,,false
9478,Pereira Barreto,15370000,SP,,,,,false
9479,Pereiras,18580000,SP,,,,,false
9480,Peruíbe,11750000,SP,,,,,false
9481,Piacatu,16230000,SP,,,,,false
9482,Picinguaba,11690000,SP,,,,,false
9483,Piedade,18170000,SP,,,,,false
9484,Pilar do Sul,18185000,SP,,,,,false
9485,Pindamonhangaba,,SP,,,,,false
9486,Pindorama,15830000,SP,,,,,false
9487,Pinhalzinho,12995000,SP,,,,,false
9488,Pinheiros,12770000,SP,,,,,false
9489,Pioneiros,14590000,SP,,,,,false
9490,Piquerobi,19410000,SP,,,,,false
9491,Piquete,12620000,SP,,,,,false
9492,Piracaia,12970000,SP,,,,,false
9493,Piracicaba,,SP,,,,,false
9494,Piraju,18800000,SP,,,,,false
9495,Pirajuí,16600000,SP,,,,,false
9496,Pirambóia,18630000,SP,,,,,false
9497,Pirangi,15820000,SP,,,,,false
9498,Pirapitingui,,SP,,,,,false
9499,Chapadinha,6550000,SP,,,,,false
9500,Pirapozinho,19200000,SP,,,,,false
9501,Pirassununga,,SP,,,,,false
9502,Piratininga,17490000,SP,,,,,false
9503,Pitangueiras,14750000,SP,,,,,false
9504,Planalto,15260000,SP,,,,,false
9506,Planalto do Sul,19295000,SP,,,,,false
9507,Platina,19990000,SP,,,,,false
9508,Poá,,SP,,,,,false
9509,Poloni,15160000,SP,,,,,false
9510,Guaraí,7770000,SP,,,,,false
9511,Pompéia,17580000,SP,,,,,false
9512,Pongaí,16660000,SP,,,,,false
9513,Pontal,14180000,SP,,,,,false
9514,Pontalinda,15718000,SP,,,,,false
9515,Pontes Gestal,15560000,SP,,,,,false
9516,Populina,15670000,SP,,,,,false
9517,Porangaba,18260000,SP,,,,,false
9518,Porto Feliz,18540000,SP,,,,,false
9519,Porto Ferreira,13660000,SP,,,,,false
9520,Porto Novo,,SP,,,,,false
9521,Potim,12525000,SP,,,,,false
9522,Potirendaba,15105000,SP,,,,,false
9523,Potunduva,17220000,SP,,,,,false
9524,Pracinha,17790000,SP,,,,,false
9525,Pradinia,16606000,SP,,,,,false
9526,Pradópolis,14850000,SP,,,,,false
9527,Praia Grande,,SP,,,,,false
9528,Pratania,18660000,SP,,,,,false
9529,Presidente Alves,16670000,SP,,,,,false
9530,Presidente Bernardes,19300000,SP,,,,,false
9531,Presidente Epitácio,19470000,SP,,,,,false
9532,Presidente Prudente,,SP,,,,,false
9533,Presidente Venceslau,19400000,SP,,,,,false
9534,Primavera,19274000,SP,,,,,false
9535,Promissão,16370000,SP,,,,,false
9536,Prudêncio e Moraes,15307000,SP,,,,,false
9537,Quadra,18255000,SP,,,,,false
9538,Quatá,19780000,SP,,,,,false
9539,Queiroz,17590000,SP,,,,,false
9540,Queluz,12800000,SP,,,,,false
9541,Quintana,17670000,SP,,,,,false
9542,Quiririm,,SP,,,,,false
9543,Rafard,13370000,SP,,,,,false
9544,Rancharia,19600000,SP,,,,,false
9545,Rechan,18217000,SP,,,,,false
9546,Redenção da Serra,12170000,SP,,,,,false
9547,Regente Feijó,19570000,SP,,,,,false
9548,Reginópolis,17190000,SP,,,,,false
9549,Registro,11900000,SP,,,,,false
9550,Restinga,14430000,SP,,,,,false
9551,Riacho Grande,,SP,,,,,false
9552,Ribeira,18380000,SP,,,,,false
9553,Ribeirão Bonito,13580000,SP,,,,,false
9554,Ribeirão Branco,18430000,SP,,,,,false
9555,Ribeirão Corrente,14445000,SP,,,,,false
9556,Ribeirão do Sul,19930000,SP,,,,,false
9557,Ribeirão dos Índios,19380000,SP,,,,,false
9558,Ribeirão Grande,18315000,SP,,,,,false
9559,Ribeirão Pires,,SP,,,,,false
9560,Ribeirão Preto,,SP,,,,,false
9561,Ribeiro do Vale,16710000,SP,,,,,false
9562,Ribeiro dos Santos,15408000,SP,,,,,false
9563,Rifaina,14490000,SP,,,,,false
9564,Rincão,14830000,SP,,,,,false
9565,Rinópolis,17740000,SP,,,,,false
9566,Rio Claro,,SP,,,,,false
9567,Rio das Pedras,13390000,SP,,,,,false
9568,Viamão,9450000,SP,,,,,false
9569,Riolândia,15495000,SP,,,,,false
9570,Riversul,18470000,SP,,,,,false
9571,Roberto,15835000,SP,,,,,false
9572,Rosália,17535000,SP,,,,,false
9573,Rosana,19273000,SP,,,,,false
9574,Roseira,12580000,SP,,,,,false
9575,Rubiácea,16750000,SP,,,,,false
9576,Rubião Junior,18618000,SP,,,,,false
9577,Rubinéia,15790000,SP,,,,,false
9578,Ruilândia,15135000,SP,,,,,false
9579,Sabauna,,SP,,,,,false
9580,Sabino,16440000,SP,,,,,false
9581,Sagres,17710000,SP,,,,,false
9582,Sales,14980000,SP,,,,,false
9583,Sales Oliveira,14660000,SP,,,,,false
9584,Concórdia,8970000,SP,,,,,false
9585,Salmourão,17720000,SP,,,,,false
9586,Saltinho,13440000,SP,,,,,false
9587,Salto,,SP,,,,,false
9588,Salto de Pirapora,18160000,SP,,,,,false
9589,Salto do Avanhandava,15208000,SP,,,,,false
9590,Salto Grande,19920000,SP,,,,,false
9591,Sandovalina,19250000,SP,,,,,false
9592,Santa Adélia,15950000,SP,,,,,false
9593,Santa Albertina,15750000,SP,,,,,false
9594,Santa América,16455000,SP,,,,,false
9595,"Santa Bárbara D'Oeste",,SP,,,,,false
9596,Santa Branca,12380000,SP,,,,,false
9597,"Santa Clara D'Oeste",15785000,SP,,,,,false
9598,Santa Cruz da Conceição,13625000,SP,,,,,false
9599,Santa Cruz da Esperança,14250000,SP,,,,,false
9600,Santa Cruz da Estrela,13675000,SP,,,,,false
9601,Santa Cruz das Palmeiras,13650000,SP,,,,,false
9603,Santa Cruz dos Lopes,18468000,SP,,,,,false
9604,Santa Ernestina,15970000,SP,,,,,false
9605,Santa Eudóxia,13579000,SP,,,,,false
9606,Santa Fé do Sul,15775000,SP,,,,,false
9607,Santa Gertrudes,13510000,SP,,,,,false
9608,Santa Isabel,7500000,SP,,,,,false
9609,Santa Isabel do Marinheiro,15635000,SP,,,,,false
9610,Santa Lúcia,14825000,SP,,,,,false
9611,Santa Margarida Paulista,,SP,,,,,false
9612,Santa Maria da Serra,17370000,SP,,,,,false
9613,Santa Maria do Gurupá,16380000,SP,,,,,false
9614,Santa Mercedes,17940000,SP,,,,,false
9615,"Santa Rita D'Oeste",15780000,SP,,,,,false
9616,Santa Rita do Passa Quatro,13670000,SP,,,,,false
9617,Santa Rita do Ribeira,11870000,SP,,,,,false
9618,Santa Rosa de Viterbo,14270000,SP,,,,,false
9619,Santa Salete,15768000,SP,,,,,false
9620,Santa Teresinha de Piracicaba,,SP,,,,,false
9621,Santana da Ponte Pensa,15765000,SP,,,,,false
9622,Santana de Parnaíba,,SP,,,,,false
9624,Santo Anastácio,19360000,SP,,,,,false
9625,Santo André,,SP,,,,,false
9626,Santo Antônio da Alegria,14390000,SP,,,,,false
9627,Santo Antônio da Estiva,16603000,SP,,,,,false
9628,Santo Antônio de Posse,13830000,SP,,,,,false
9629,Santo Antônio do Aracanguá,16130000,SP,,,,,false
9630,Santo Antônio do Jardim,13995000,SP,,,,,false
9631,Santo Antônio do Paranapanema,19890000,SP,,,,,false
9632,Santo Antônio do Pinhal,12450000,SP,,,,,false
9633,Santo Antônio Paulista,,SP,,,,,false
9634,Santo Expedito,19190000,SP,,,,,false
9635,Santópolis do Aguapeí,16240000,SP,,,,,false
9636,Santos,,SP,,,,,false
9637,São Benedito da Cachoeirinha,14505000,SP,,,,,false
9638,São Benedito das Areias,13755000,SP,,,,,false
9639,São Bento do Sapucaí,12490000,SP,,,,,false
9640,São Bernardo do Campo,,SP,,,,,false
9641,São Berto,18785000,SP,,,,,false
9642,São Caetano do Sul,,SP,,,,,false
9643,São Carlos,,SP,,,,,false
9644,São Francisco,15710000,SP,,,,,false
9645,São Francisco da Praia,11610000,SP,,,,,false
9646,São Francisco Xavier,12249000,SP,,,,,false
9647,São João da Boa Vista,,SP,,,,,false
9648,São João das Duas Pontes,15640000,SP,,,,,false
9649,São João de Iracema,15315000,SP,,,,,false
9650,São João de Itaguaçu,15855000,SP,,,,,false
9651,São João do Marinheiro,15575000,SP,,,,,false
9652,"São João do Pau d'Alho",17970000,SP,,,,,false
9654,São Joaquim da Barra,14600000,SP,,,,,false
9655,São José da Bela Vista,14440000,SP,,,,,false
9656,São José das Laranjeiras,19845000,SP,,,,,false
9657,São José do Barreiro,12830000,SP,,,,,false
9658,São José do Rio Pardo,13720000,SP,,,,,false
9659,São José do Rio Preto,,SP,,,,,false
9660,São José dos Campos,,SP,,,,,false
9661,São Lourenço da Serra,6890000,SP,,,,,false
9662,São Lourenço do Turvo,15999000,SP,,,,,false
9663,São Luiz do Paraitinga,12140000,SP,,,,,false
9664,São Luiz do Guaricanga,16675000,SP,,,,,false
9665,São Manuel,18650000,SP,,,,,false
9666,"São Martinho D'Oeste",16320000,SP,,,,,false
9667,São Miguel Arcanjo,18230000,SP,,,,,false
9668,São Paulo,,SP,,,,,false
9669,São Pedro,13520000,SP,,,,,false
9670,São Pedro do Turvo,18940000,SP,,,,,false
9672,São Roque da Fartura,13895000,SP,,,,,false
9673,São Sebastião,11600000,SP,,,,,false
9674,São Sebastião da Grama,13790000,SP,,,,,false
9675,São Sebastião da Serra,17390000,SP,,,,,false
9676,São Silvestre de Jacareí,,SP,,,,,false
9677,São Simão,14200000,SP,,,,,false
9678,São Vicente,,SP,,,,,false
9680,Sarapuí,18225000,SP,,,,,false
9681,Sarutaiá,18840000,SP,,,,,false
9682,Sebastianópolis do Sul,15180000,SP,,,,,false
9683,Serra Azul,14230000,SP,,,,,false
9684,Serra Negra,13930000,SP,,,,,false
9685,Serrana,14150000,SP,,,,,false
9686,Sertãozinho,,SP,,,,,false
9687,Sete Barras,11910000,SP,,,,,false
9688,Severínia,14735000,SP,,,,,false
9689,Silvânia,15990000,SP,,,,,false
9690,Silveiras,12690000,SP,,,,,false
9692,Simonsen,15515000,SP,,,,,false
9693,Socorro,13960000,SP,,,,,false
9695,Solemar,,SP,,,,,false
9696,Sorocaba,,SP,,,,,false
9697,Sousas,,SP,,,,,false
9698,Sud Mennucci,15360000,SP,,,,,false
9699,Suinana,15437000,SP,,,,,false
9700,Sumaré,,SP,,,,,false
9701,Sussui,19975000,SP,,,,,false
9702,Suzanápolis,15380000,SP,,,,,false
9703,Suzano,,SP,,,,,false
9704,Tabajara,16855000,SP,,,,,false
9705,Tabapuã,15880000,SP,,,,,false
9706,Tabatinga,14910000,SP,,,,,false
9707,Taboão da Serra,,SP,,,,,false
9708,Taciba,19590000,SP,,,,,false
9709,Taguaí,18890000,SP,,,,,false
9710,Taiaçu,14725000,SP,,,,,false
9711,Taiacupeba,,SP,,,,,false
9712,Taiúva,14720000,SP,,,,,false
9713,Talhado,15102000,SP,,,,,false
9714,Tambaú,13710000,SP,,,,,false
9715,Tanabi,15170000,SP,,,,,false
9716,Tapinas,14907000,SP,,,,,false
9717,Tapiraí,18180000,SP,,,,,false
9718,Tapiratiba,13760000,SP,,,,,false
9719,Taquaral,14765000,SP,,,,,false
9721,Taquarituba,18740000,SP,,,,,false
9722,Taquarivaí,18425000,SP,,,,,false
9723,Tarabai,19210000,SP,,,,,false
9724,Tarumã,19820000,SP,,,,,false
9725,Tatuí,,SP,,,,,false
9726,Taubaté,,SP,,,,,false
9727,Tecainda,19505000,SP,,,,,false
9728,Tejupa,18830000,SP,,,,,false
9729,Teodoro Sampaio,19280000,SP,,,,,false
9730,Termas de Ibirá,15868000,SP,,,,,false
9731,"Terra Nova D'Oeste",17945000,SP,,,,,false
9732,Terra Roxa,14745000,SP,,,,,false
9733,Tibiriça,17110000,SP,,,,,false
9735,Tietê,18530000,SP,,,,,false
9736,Timburi,18860000,SP,,,,,false
9737,Toledo,17627000,SP,,,,,false
9738,Torre de Pedra,18265000,SP,,,,,false
9739,Torrinha,17360000,SP,,,,,false
9740,Trabiju,14935000,SP,,,,,false
9741,Tremembé,12120000,SP,,,,,false
9742,Três Alianças,16830000,SP,,,,,false
9743,Três Fronteiras,15770000,SP,,,,,false
9744,Três Pontes,,SP,,,,,false
9745,Três Vendas,17621000,SP,,,,,false
9746,Tuiuti,12930000,SP,,,,,false
