id,idempresa,origem
149570,63037,CEF
149571,85057,CEF
149572,98184,CEF
149573,92825,CEF
149574,85057,CEF
149575,98185,CEF
149576,92831,CEF
149577,85060,CEF
149578,98188,CEF
149579,63073,CEF
149580,85062,CEF
149581,98190,CEF
149582,92833,CEF
149583,85066,CEF
149584,98191,CEF
149585,92836,CEF
149586,85068,CEF
149587,98195,CEF
149588,63193,CEF
149589,98199,CEF
149590,85073,CEF
149591,63199,CEF
149592,85074,CEF
149593,98204,CEF
149594,92843,CEF
149595,85080,CEF
149596,98208,CEF
149597,92845,CEF
149598,85080,CEF
149599,98211,CEF
149600,63245,CEF
149601,85082,CEF
149602,98212,CEF
149603,92849,CEF
149604,98215,CEF
149605,85088,CEF
149606,92850,CEF
149607,85088,CEF
149608,98218,CEF
149609,63292,CEF
149610,85091,CEF
149611,98221,CEF
149612,63299,CEF
149613,85096,CEF
149614,98223,CEF
149615,63316,CEF
149616,85099,CEF
149617,98223,CEF
149618,92855,CEF
149619,85099,CEF
149620,63375,CEF
149621,98225,CEF
149622,85107,CEF
149623,92858,CEF
149624,98229,CEF
149625,85109,CEF
149626,63420,CEF
149627,98231,CEF
149628,85112,CEF
149629,92867,CEF
149630,98233,CEF
149631,85112,CEF
149632,92870,CEF
149633,98234,CEF
149634,85115,CEF
149635,92872,CEF
149636,98236,CEF
149637,85119,CEF
149638,92876,CEF
149639,98238,CEF
149640,85122,CEF
149641,92879,CEF
149642,98241,CEF
149643,85122,CEF
149644,92881,CEF
149645,98244,CEF
149646,85125,CEF
149647,92883,CEF
149648,98245,CEF
149649,85125,CEF
149650,92886,CEF
149651,98248,CEF
149652,85129,CEF
149653,92891,CEF
149654,98249,CEF
149655,85132,CEF
149656,92894,CEF
149657,98251,CEF
149658,85132,CEF
149659,92896,CEF
149660,98256,CEF
149661,85136,CEF
149662,63492,CEF
149663,98258,CEF
149664,85138,CEF
149665,92899,CEF
149666,98260,CEF
149667,85138,CEF
149668,92902,CEF
149669,98262,CEF
149670,85141,CEF
149671,63739,CEF
149672,98265,CEF
149673,85144,CEF
149674,92906,CEF
149675,98268,CEF
149676,85144,CEF
149677,92909,CEF
149678,98271,CEF
149679,85147,CEF
149680,63823,CEF
149681,98274,CEF
149682,85149,CEF
149683,63825,CEF
149684,98276,CEF
149685,85152,CEF
149686,92916,CEF
149687,98280,CEF
149688,85155,CEF
149689,92917,CEF
149690,98280,CEF
149691,85157,CEF
149692,92919,CEF
149693,98282,CEF
149694,85160,CEF
149695,63990,CEF
149696,98285,CEF
149697,85165,CEF
149698,64001,CEF
149699,98289,CEF
149700,85168,CEF
149701,92920,CEF
149702,98293,CEF
149703,85170,CEF
149704,92923,CEF
149705,98296,CEF
149706,85173,CEF
149707,64052,CEF
149708,98297,CEF
149709,85173,CEF
149710,92925,CEF
149711,98300,CEF
149712,85176,CEF
149713,92928,CEF
149714,98301,CEF
149715,85178,CEF
149716,92931,CEF
149717,98303,CEF
149718,85186,CEF
149719,64135,CEF
149720,98305,CEF
149721,85187,CEF
149722,92933,CEF
149723,98306,CEF
149724,85193,CEF
149725,92938,CEF
149726,98308,CEF
149727,85196,CEF
149728,92941,CEF
149729,98315,CEF
149730,85202,CEF
149731,92942,CEF
149732,98317,CEF
149733,85202,CEF
149734,92944,CEF
149735,98319,CEF
149736,85205,CEF
149737,92948,CEF
149738,98321,CEF
149739,85205,CEF
149740,92951,CEF
149741,98324,CEF
149742,85209,CEF
149743,92953,CEF
149744,98326,CEF
149745,85212,CEF
149746,92954,CEF
149747,98329,CEF
149748,85214,CEF
149749,92957,CEF
149750,98330,CEF
149751,85218,CEF
149752,92961,CEF
149753,98330,CEF
149754,85218,CEF
149755,92964,CEF
149756,98332,CEF
149757,85222,CEF
149758,92968,CEF
149759,98336,CEF
149760,85222,CEF
149761,92970,CEF
149762,98339,CEF
149763,85224,CEF
149764,64181,CEF
149765,98342,CEF
149766,85224,CEF
149767,92973,CEF
149768,98344,CEF
149769,85228,CEF
149770,64277,CEF
149771,98347,CEF
149772,85230,CEF
149773,64306,CEF
149774,98350,CEF
149775,85230,CEF
149776,92979,CEF
149777,98352,CEF
149778,85233,CEF
149779,92984,CEF
149780,98354,CEF
149781,85236,CEF
149782,92986,CEF
149783,98355,CEF
149784,85239,CEF
149785,64454,CEF
149786,98357,CEF
149787,85239,CEF
149788,92989,CEF
149789,98360,CEF
149790,85244,CEF
149791,92992,CEF
149792,98362,CEF
149793,85250,CEF
149794,64528,CEF
149795,98366,CEF
149796,85252,CEF
149797,92995,CEF
149798,98368,CEF
149799,85255,CEF
149800,92998,CEF
149801,98370,CEF
149802,85258,CEF
149803,93000,CEF
149804,98374,CEF
149805,85260,CEF
149806,93003,CEF
149807,98376,CEF
149808,85260,CEF
149809,93007,CEF
149810,98380,CEF
149811,85263,CEF
149812,64669,CEF
149813,98383,CEF
149814,85264,CEF
149815,64695,CEF
149816,98385,CEF
149817,85264,CEF
149818,93009,CEF
149819,98388,CEF
149820,85269,CEF
149821,64727,CEF
149822,98389,CEF
149823,85271,CEF
149824,93012,CEF
149825,98391,CEF
149826,85273,CEF
149827,93015,CEF
149828,98403,CEF
149829,85276,CEF
149830,93017,CEF
149831,98405,CEF
149832,85278,CEF
149833,93018,CEF
149834,98409,CEF
149835,85281,CEF
149836,93021,CEF
149837,98412,CEF
149838,85281,CEF
149839,93023,CEF
149840,98414,CEF
149841,85284,CEF
149842,93025,CEF
149843,98417,CEF
149844,85286,CEF
149845,93026,CEF
149846,98419,CEF
149847,85290,CEF
149848,93031,CEF
149849,98422,CEF
149850,85290,CEF
149851,93034,CEF
149852,98434,CEF
149853,85294,CEF
149854,93038,CEF
149855,98436,CEF
149856,85296,CEF
149857,93040,CEF
149858,98438,CEF
149859,85299,CEF
149860,93044,CEF
149861,98438,CEF
149862,85299,CEF
149863,93047,CEF
149864,98444,CEF
149865,85302,CEF
149866,64930,CEF
149867,98446,CEF
149868,85302,CEF
149869,93049,CEF
149870,98447,CEF
149871,85305,CEF
149872,64980,CEF
149873,98450,CEF
149874,85307,CEF
149875,65003,CEF
149876,98450,CEF
149877,85310,CEF
149878,93061,CEF
149879,98452,CEF
149880,85312,CEF
149881,93062,CEF
149882,98455,CEF
149883,85315,CEF
149884,93066,CEF
149885,98458,CEF
149886,85315,CEF
149887,93070,CEF
149888,98459,CEF
149889,85318,CEF
149890,93073,CEF
149891,98461,CEF
149892,85320,CEF
149893,65232,CEF
149894,98463,CEF
149895,85320,CEF
149896,93077,CEF
149897,98467,CEF
149898,85322,CEF
149899,93079,CEF
149900,98470,CEF
149901,85327,CEF
149902,93082,CEF
149903,98472,CEF
149904,85330,CEF
149905,65283,CEF
149906,98475,CEF
149907,85339,CEF
149908,93085,CEF
149909,98476,CEF
149910,85341,CEF
149911,93092,CEF
149912,98481,CEF
149913,85342,CEF
149914,93096,CEF
149915,98484,CEF
149916,85346,CEF
149917,93098,CEF
149918,98486,CEF
149919,85348,CEF
149920,93101,CEF
149921,98496,CEF
149922,85351,CEF
149923,93103,CEF
149924,98498,CEF
149925,85353,CEF
149926,93106,CEF
149927,98501,CEF
149928,85353,CEF
149929,93109,CEF
149930,98505,CEF
149931,85364,CEF
149932,93112,CEF
149933,30047,CEF
149934,85364,CEF
149935,93115,CEF
149936,98507,CEF
149937,85370,CEF
149938,93117,CEF
149939,98509,CEF
149940,85370,CEF
149941,93120,CEF
149942,98512,CEF
149943,85373,CEF
149944,93122,CEF
149945,98513,CEF
149946,85373,CEF
149947,65624,CEF
149948,98516,CEF
149949,85376,CEF
149950,93126,CEF
149951,98519,CEF
149952,85376,CEF
149953,93127,CEF
149954,98522,CEF
149955,85379,CEF
149956,65759,CEF
149957,28824,CEF
149958,85380,CEF
149959,93129,CEF
149960,28824,CEF
149961,85381,CEF
149962,65773,CEF
149963,98525,CEF
149964,85382,CEF
149965,93132,CEF
149966,98528,CEF
149967,85382,CEF
149968,93135,CEF
149969,98531,CEF
149970,85384,CEF
149971,93141,CEF
149972,98535,CEF
149973,85387,CEF
149974,65799,CEF
149975,98537,CEF
149976,85390,CEF
149977,93142,CEF
149978,98538,CEF
149979,85393,CEF
149980,93145,CEF
149981,98540,CEF
149982,85395,CEF
149983,93148,CEF
149984,98543,CEF
149985,85400,CEF
149986,93150,CEF
149987,98546,CEF
149988,85400,CEF
149989,93152,CEF
149990,98548,CEF
149991,85403,CEF
149992,93155,CEF
149993,98550,CEF
149994,85407,CEF
149995,65859,CEF
149996,98550,CEF
149997,85410,CEF
149998,93161,CEF
149999,98553,CEF
150000,85413,CEF
150001,93163,CEF
150002,98556,CEF
150003,85417,CEF
150004,93165,CEF
150005,98557,CEF
150006,85419,CEF
150007,93168,CEF
150008,98557,CEF
150009,85421,CEF
150010,93172,CEF
150011,98559,CEF
150012,85421,CEF
150013,93174,CEF
150014,98562,CEF
150015,85425,CEF
150016,93178,CEF
150017,98564,CEF
150018,85427,CEF
150019,93180,CEF
150020,98566,CEF
150021,85430,CEF
150022,93182,CEF
150023,98569,CEF
150024,85437,CEF
150025,93185,CEF
150026,98572,CEF
150027,85441,CEF
150028,66384,CEF
150029,98574,CEF
150030,85444,CEF
150031,93189,CEF
150032,98575,CEF
150033,85446,CEF
150034,93191,CEF
150035,98575,CEF
150036,85446,CEF
150037,93194,CEF
150038,85450,CEF
150039,98580,CEF
150040,93197,CEF
150041,85450,CEF
150042,98581,CEF
150043,66457,CEF
150044,85453,CEF
150045,98583,CEF
150046,66476,CEF
150047,85456,CEF
150048,98588,CEF
150049,66489,CEF
150050,85457,CEF
150051,98591,CEF
150052,66528,CEF
150053,98592,CEF
150054,85460,CEF
150055,93201,CEF
150056,85460,CEF
150057,98594,CEF
150058,93204,CEF
150059,85463,CEF
150060,98597,CEF
150061,93211,CEF
150062,85467,CEF
150063,98601,CEF
150064,93213,CEF
150065,85467,CEF
150066,98602,CEF
150067,66596,CEF
150068,98606,CEF
150069,85471,CEF
150070,93216,CEF
150071,98609,CEF
150072,85473,CEF
150073,93218,CEF
150074,98613,CEF
150075,85473,CEF
150076,93221,CEF
150077,85477,CEF
150078,98615,CEF
150079,93224,CEF
150080,85481,CEF
150081,98618,CEF
150082,93228,CEF
150083,85481,CEF
150084,98621,CEF
150085,93237,CEF
150086,85484,CEF
150087,98624,CEF
150088,93238,CEF
150089,85486,CEF
150090,98628,CEF
150091,66745,CEF
150092,85488,CEF
150093,98629,CEF
150094,93240,CEF
150095,85491,CEF
150096,98632,CEF
150097,93243,CEF
150098,85491,CEF
150099,98634,CEF
150100,93244,CEF
150101,85494,CEF
150102,98636,CEF
150103,93247,CEF
150104,85497,CEF
150105,98638,CEF
150106,93252,CEF
150107,85497,CEF
150108,98641,CEF
150109,93256,CEF
150110,85500,CEF
150111,98644,CEF
150112,93259,CEF
150113,85500,CEF
150114,98650,CEF
150115,93261,CEF
150116,85504,CEF
150117,98651,CEF
150118,93263,CEF
150119,85504,CEF
150120,98655,CEF
150121,93266,CEF
150122,85507,CEF
150123,98658,CEF
150124,93271,CEF
150125,85507,CEF
150126,98661,CEF
150127,93273,CEF
150128,85510,CEF
150129,98663,CEF
150130,93274,CEF
150131,85512,CEF
150132,98664,CEF
150133,70175,CEF
150134,85515,CEF
150135,98667,CEF
150136,93275,CEF
150137,85518,CEF
150138,98669,CEF
150139,93276,CEF
150140,85523,CEF
150141,98672,CEF
150142,93278,CEF
150143,98674,CEF
150144,85526,CEF
150145,93279,CEF
150146,85529,CEF
150147,98675,CEF
150148,70281,CEF
150149,85531,CEF
150150,98678,CEF
150151,93283,CEF
150152,85531,CEF
150153,98680,CEF
150154,70323,CEF
150155,85533,CEF
150156,98682,CEF
150157,93285,CEF
150158,85534,CEF
150159,98685,CEF
150160,93288,CEF
150161,98687,CEF
150162,85534,CEF
150163,93292,CEF
150164,98689,CEF
150165,85537,CEF
150166,70410,CEF
150167,85538,CEF
150168,98689,CEF
150169,70414,CEF
150170,98691,CEF
150171,85541,CEF
150172,93296,CEF
150173,85543,CEF
150174,98693,CEF
150175,93297,CEF
150176,85543,CEF
150177,98694,CEF
150178,93302,CEF
150179,85546,CEF
150180,98697,CEF
150181,70524,CEF
150182,85549,CEF
150183,98697,CEF
150184,93307,CEF
150185,85553,CEF
150186,98700,CEF
150187,93311,CEF
150188,85556,CEF
150189,98701,CEF
150190,93314,CEF
150191,85560,CEF
150192,98703,CEF
150193,70679,CEF
150194,85563,CEF
150195,98707,CEF
150196,93317,CEF
150197,85566,CEF
150198,98709,CEF
150199,93321,CEF
150200,85567,CEF
150201,98711,CEF
150202,93326,CEF
150203,85567,CEF
150204,98713,CEF
150205,93330,CEF
150206,85570,CEF
150207,98715,CEF
150208,70856,CEF
150209,85573,CEF
150210,98715,CEF
150211,70860,CEF
150212,85574,CEF
150213,98719,CEF
150214,70864,CEF
150215,85576,CEF
150216,98720,CEF
150217,70943,CEF
150218,85579,CEF
150219,98723,CEF
150220,93334,CEF
150221,85582,CEF
150222,98724,CEF
150223,70954,CEF
150224,85585,CEF
150225,98727,CEF
150226,93337,CEF
150227,85588,CEF
150228,98730,CEF
150229,70979,CEF
150230,85591,CEF
150231,98733,CEF
150232,93341,CEF
150233,85591,CEF
150234,98736,CEF
150235,93344,CEF
150236,85593,CEF
150237,98737,CEF
150238,93347,CEF
150239,98739,CEF
150240,85595,CEF
150241,93350,CEF
150242,98740,CEF
150243,85595,CEF
150244,93358,CEF
150245,85600,CEF
150246,98742,CEF
150247,93359,CEF
150248,85603,CEF
150249,98744,CEF
150250,93361,CEF
150251,85606,CEF
150252,98746,CEF
150253,93364,CEF
150254,98749,CEF
150255,85611,CEF
150256,93367,CEF
150257,85616,CEF
150258,98751,CEF
150259,93371,CEF
150260,85616,CEF
150261,98754,CEF
150262,93373,CEF
150263,85619,CEF
150264,98757,CEF
150265,93374,CEF
150266,98758,CEF
150267,85619,CEF
150268,93377,CEF
150269,85620,CEF
150270,98760,CEF
150271,93382,CEF
150272,85624,CEF
150273,98762,CEF
150274,93388,CEF
150275,85626,CEF
150276,98762,CEF
150277,93390,CEF
150278,85633,CEF
150279,98765,CEF
150280,93390,CEF
150281,85636,CEF
150282,98765,CEF
150283,71179,CEF
150284,85638,CEF
150285,98769,CEF
150286,93395,CEF
150287,85640,CEF
150288,98771,CEF
150289,93397,CEF
150290,85645,CEF
150291,98774,CEF
150292,93402,CEF
150293,85648,CEF
150294,98775,CEF
150295,93403,CEF
150296,85648,CEF
150297,98777,CEF
150298,93405,CEF
150299,85651,CEF
150300,98777,CEF
150301,93408,CEF
150302,85656,CEF
150303,98782,CEF
150304,93410,CEF
150305,85659,CEF
150306,98783,CEF
150307,93413,CEF
150308,85661,CEF
150309,98788,CEF
150310,93416,CEF
150311,85661,CEF
150312,98791,CEF
150313,93419,CEF
150314,85665,CEF
150315,98793,CEF
150316,93419,CEF
150317,85665,CEF
150318,98797,CEF
150319,93423,CEF
150320,85667,CEF
150321,98798,CEF
150322,93433,CEF
150323,85667,CEF
150324,98802,CEF
150325,93435,CEF
150326,85670,CEF
150327,98804,CEF
150328,71528,CEF
150329,85670,CEF
150330,98806,CEF
150331,71567,CEF
150332,85675,CEF
150333,98809,CEF
150334,71588,CEF
150335,85675,CEF
150336,98811,CEF
150337,93438,CEF
150338,85678,CEF
150339,98813,CEF
150340,71781,CEF
150341,85680,CEF
150342,98816,CEF
150343,93442,CEF
150344,85680,CEF
150345,98818,CEF
150346,93446,CEF
150347,85685,CEF
150348,98821,CEF
150349,93452,CEF
150350,85688,CEF
150351,98822,CEF
150352,93457,CEF
150353,85694,CEF
150354,98825,CEF
150355,71296,CEF
150356,85697,CEF
150357,98828,CEF
150358,93463,CEF
150359,85697,CEF
150360,98830,CEF
150361,93466,CEF
150362,85700,CEF
150363,98832,CEF
150364,93469,CEF
150365,85702,CEF
150366,98834,CEF
150367,93472,CEF
150368,85707,CEF
150369,98837,CEF
150370,93475,CEF
150371,98839,CEF
150372,85707,CEF
150373,93478,CEF
150374,85709,CEF
150375,98842,CEF
150376,93481,CEF
150377,85714,CEF
150378,98846,CEF
150379,93485,CEF
150380,85714,CEF
150381,98849,CEF
150382,72052,CEF
150383,85718,CEF
150384,98849,CEF
150385,72055,CEF
150386,85718,CEF
150387,98852,CEF
150388,72166,CEF
150389,85724,CEF
150390,98856,CEF
150391,93491,CEF
150392,85727,CEF
150393,98856,CEF
150394,93494,CEF
150395,85730,CEF
150396,98859,CEF
150397,93499,CEF
150398,85732,CEF
150399,98860,CEF
150400,93502,CEF
150401,85732,CEF
150402,98862,CEF
150403,93504,CEF
150404,85734,CEF
150405,98865,CEF
150406,93505,CEF
150407,85734,CEF
150408,50510,CEF
150409,93510,CEF
150410,85736,CEF
150411,98867,CEF
150412,72367,CEF
150413,85742,CEF
150414,98868,CEF
150415,93515,CEF
150416,85742,CEF
150417,98870,CEF
150418,72454,CEF
150419,85745,CEF
150420,98871,CEF
150421,72459,CEF
150422,85745,CEF
150423,98874,CEF
150424,72497,CEF
150425,85748,CEF
150426,98876,CEF
150427,93519,CEF
150428,98879,CEF
150429,85751,CEF
150430,93520,CEF
150431,85753,CEF
150432,98881,CEF
150433,93527,CEF
150434,85757,CEF
150435,98883,CEF
150436,93530,CEF
150437,85757,CEF
150438,98886,CEF
150439,72599,CEF
150440,85763,CEF
150441,98888,CEF
150442,72604,CEF
150443,85763,CEF
150444,98891,CEF
150445,72659,CEF
150446,85767,CEF
150447,98893,CEF
150448,93533,CEF
150449,85767,CEF
150450,98897,CEF
150451,93536,CEF
150452,85772,CEF
150453,93538,CEF
150454,98899,CEF
150455,85772,CEF
150456,93542,CEF
150457,98901,CEF
150458,85775,CEF
150459,93544,CEF
150460,98904,CEF
150461,85777,CEF
150462,93546,CEF
150463,98905,CEF
150464,85777,CEF
150465,93550,CEF
150466,98907,CEF
150467,85781,CEF
150468,93553,CEF
150469,98908,CEF
150470,85785,CEF
150471,93555,CEF
150472,98910,CEF
150473,85787,CEF
150474,93557,CEF
150475,98911,CEF
150476,85791,CEF
150477,93560,CEF
150478,98912,CEF
150479,85791,CEF
150480,93562,CEF
150481,98913,CEF
150482,85796,CEF
150483,93565,CEF
150484,98915,CEF
150485,85796,CEF
150486,93569,CEF
150487,98917,CEF
150488,85799,CEF
150489,93572,CEF
150490,98919,CEF
150491,85799,CEF
150492,93574,CEF
150493,98923,CEF
150494,85802,CEF
150495,72952,CEF
150496,98926,CEF
150497,85805,CEF
150498,93576,CEF
150499,98928,CEF
150500,85809,CEF
150501,93579,CEF
150502,98929,CEF
150503,85812,CEF
150504,93580,CEF
150505,98932,CEF
150506,85814,CEF
150507,93584,CEF
150508,98934,CEF
150509,85817,CEF
150510,93586,CEF
150511,98937,CEF
150512,85819,CEF
150513,72983,CEF
150514,98940,CEF
150515,85822,CEF
150516,93588,CEF
150517,98942,CEF
150518,85822,CEF
150519,93591,CEF
150520,98944,CEF
150521,85824,CEF
150522,73070,CEF
150523,98948,CEF
150524,85828,CEF
150525,93597,CEF
150526,98948,CEF
150527,85829,CEF
150528,73245,CEF
150529,98951,CEF
150530,85831,CEF
150531,93600,CEF
150532,98952,CEF
150533,85835,CEF
150534,93602,CEF
150535,98955,CEF
150536,85838,CEF
150537,73443,CEF
150538,98955,CEF
150539,85841,CEF
150540,93606,CEF
150541,85845,CEF
150542,98958,CEF
150543,93608,CEF
150544,85849,CEF
150545,98959,CEF
150546,93611,CEF
150547,85849,CEF
150548,98962,CEF
150549,93615,CEF
150550,85851,CEF
150551,98967,CEF
150552,93617,CEF
150553,85854,CEF
150554,98973,CEF
150555,93620,CEF
150556,85857,CEF
150557,98976,CEF
150558,93622,CEF
150559,85857,CEF
150560,98978,CEF
150561,93625,CEF
150562,98980,CEF
150563,85861,CEF
150564,93627,CEF
150565,85863,CEF
150566,98985,CEF
150567,93630,CEF
150568,85865,CEF
150569,98988,CEF
150570,93633,CEF
150571,85866,CEF
150572,98989,CEF
150573,93640,CEF
150574,85868,CEF
150575,98992,CEF
150576,93643,CEF
150577,85870,CEF
150578,98992,CEF
150579,93646,CEF
150580,85871,CEF
150581,98994,CEF
150582,93648,CEF
150583,85873,CEF
150584,98997,CEF
150585,93651,CEF
150586,85873,CEF
150587,98999,CEF
150588,93654,CEF
150589,58846,CEF
150590,85876,CEF
150591,93658,CEF
150592,85879,CEF
150593,99001,CEF
150594,93661,CEF
150595,85879,CEF
150596,99004,CEF
150597,93665,CEF
150598,99006,CEF
150599,85882,CEF
150600,93670,CEF
150601,85884,CEF
150602,99008,CEF
150603,93672,CEF
150604,99010,CEF
150605,85887,CEF
150606,73741,CEF
150607,85890,CEF
150608,99011,CEF
150609,93676,CEF
150610,85893,CEF
150611,99013,CEF
150612,93678,CEF
150613,85895,CEF
150614,99016,CEF
150615,93680,CEF
150616,85898,CEF
150617,99018,CEF
150618,93687,CEF
150619,85901,CEF
150620,99021,CEF
150621,73923,CEF
150622,85901,CEF
150623,99026,CEF
150624,93690,CEF
150625,85903,CEF
150626,99029,CEF
150627,93696,CEF
150628,85905,CEF
150629,99031,CEF
150630,73998,CEF
150631,85905,CEF
150632,99032,CEF
150633,93699,CEF
150634,85907,CEF
150635,99035,CEF
150636,74191,CEF
150637,85909,CEF
150638,99037,CEF
150639,74195,CEF
150640,85909,CEF
150641,99039,CEF
150642,93702,CEF
150643,85915,CEF
150644,99042,CEF
150645,93705,CEF
150646,85917,CEF
150647,99044,CEF
150648,93706,CEF
150649,85922,CEF
150650,99046,CEF
150651,93708,CEF
150652,85924,CEF
150653,99048,CEF
150654,93710,CEF
150655,85924,CEF
150656,99050,CEF
150657,93713,CEF
150658,85927,CEF
150659,99053,CEF
150660,93716,CEF
150661,99056,CEF
150662,85927,CEF
150663,93719,CEF
150664,85928,CEF
150665,99062,CEF
150666,93721,CEF
150667,85931,CEF
150668,99065,CEF
150669,93723,CEF
150670,85931,CEF
150671,99067,CEF
150672,93727,CEF
150673,85934,CEF
150674,99073,CEF
150675,93730,CEF
150676,85939,CEF
150677,99075,CEF
150678,93733,CEF
150679,99078,CEF
150680,85943,CEF
150681,74510,CEF
150682,85943,CEF
150683,99080,CEF
150684,93736,CEF
150685,99082,CEF
150686,85946,CEF
150687,93737,CEF
150688,85949,CEF
150689,99086,CEF
150690,93739,CEF
150691,85952,CEF
150692,99090,CEF
150693,93742,CEF
150694,85953,CEF
150695,99093,CEF
150696,93745,CEF
150697,85956,CEF
150698,99094,CEF
150699,93747,CEF
150700,85961,CEF
150701,99096,CEF
150702,93751,CEF
150703,85966,CEF
150704,99099,CEF
150705,93754,CEF
150706,85968,CEF
150707,99101,CEF
150708,93762,CEF
150709,85971,CEF
150710,99103,CEF
150711,93766,CEF
150712,85974,CEF
150713,99105,CEF
150714,93768,CEF
150715,85974,CEF
150716,99108,CEF
150717,93770,CEF
150718,85977,CEF
150719,99110,CEF
150720,93773,CEF
150721,85979,CEF
150722,99113,CEF
150723,93775,CEF
150724,85979,CEF
150725,99115,CEF
150726,93779,CEF
150727,85983,CEF
150728,99117,CEF
150729,93785,CEF
150730,85985,CEF
150731,99120,CEF
150732,93787,CEF
150733,85987,CEF
150734,99122,CEF
150735,93789,CEF
150736,85987,CEF
150737,99124,CEF
150738,93794,CEF
150739,99126,CEF
150740,85990,CEF
150741,93797,CEF
150742,85990,CEF
150743,99129,CEF
150744,93802,CEF
150745,85995,CEF
150746,99132,CEF
150747,93804,CEF
150748,99135,CEF
150749,86001,CEF
150750,74718,CEF
150751,86004,CEF
150752,99137,CEF
150753,74742,CEF
150754,86008,CEF
150755,99139,CEF
150756,74759,CEF
150757,99142,CEF
150758,86010,CEF
150759,74775,CEF
150760,99144,CEF
150761,86014,CEF
150762,93807,CEF
150763,86018,CEF
150764,99147,CEF
150765,93811,CEF
150766,86018,CEF
150767,99148,CEF
150768,93813,CEF
150769,99151,CEF
150770,86023,CEF
150771,93817,CEF
150772,86026,CEF
150773,99153,CEF
150774,74943,CEF
150775,86031,CEF
150776,99155,CEF
150777,93819,CEF
150778,86031,CEF
150779,99158,CEF
150780,93821,CEF
150781,86033,CEF
150782,99160,CEF
150783,93823,CEF
150784,86033,CEF
150785,99163,CEF
150786,75011,CEF
150787,86036,CEF
150788,99165,CEF
150789,93824,CEF
150790,86036,CEF
150791,99169,CEF
150792,93827,CEF
150793,86041,CEF
150794,99172,CEF
150795,93831,CEF
150796,86043,CEF
150797,99173,CEF
150798,75354,CEF
150799,99177,CEF
150800,86047,CEF
150801,75392,CEF
150802,86050,CEF
150803,99180,CEF
150804,93835,CEF
150805,86053,CEF
150806,99181,CEF
150807,93839,CEF
150808,86055,CEF
150809,99183,CEF
150810,93842,CEF
150811,86062,CEF
150812,99185,CEF
150813,93846,CEF
150814,86064,CEF
150815,99187,CEF
150816,93851,CEF
150817,86066,CEF
150818,99191,CEF
