idprojeto,idnucleo,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao
1392,23054,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1393,23178,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1394,21068,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1395,21068,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1396,21563,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1397,22944,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1398,21662,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1399,22835,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1400,21651,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1401,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1402,22938,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1403,23036,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1404,22782,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1405,22782,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1406,23175,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1407,22776,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1408,22776,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1409,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1410,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1411,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1412,21658,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1413,21658,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1414,21658,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1415,21658,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1416,22789,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1417,22780,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1418,22780,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1419,22780,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1420,22780,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1421,22818,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1422,22818,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1423,22818,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1424,22781,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1425,22832,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1426,21665,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1427,23030,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1428,22737,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1429,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1430,20704,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1431,23172,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1432,22894,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1433,22699,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1434,22650,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1435,22651,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1436,22903,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1437,22635,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1438,22819,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1439,22729,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1440,22679,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1441,22559,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1442,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1443,22803,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1444,22684,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1445,22766,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1446,22665,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1447,22847,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1448,21738,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1449,23015,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1450,22740,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1451,22305,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1452,22305,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1453,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1454,22291,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1455,20215,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1456,22299,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1457,22864,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1458,22991,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1459,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1460,21568,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1461,21570,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1462,21570,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1463,22001,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1464,22696,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1465,22696,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1466,22779,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1467,22615,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1468,22966,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1469,22966,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1470,22964,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1471,22614,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1472,22657,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1473,23096,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1474,22662,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1475,22658,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1476,22838,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1477,22869,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1478,22806,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1480,22570,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1481,22570,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1482,22570,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1483,22683,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1484,22613,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1485,22841,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1486,22619,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1487,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1488,20344,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1489,21089,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1490,20353,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1491,20354,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1492,20359,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1493,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1494,20340,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1495,20340,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1496,20340,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1497,20342,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1498,20341,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1499,22014,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1500,22014,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1501,20347,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1502,20360,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1503,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1504,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1505,20348,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1506,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1507,23255,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1508,21789,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1509,21541,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
1510,20385,2018-08-13 01:52:27,gladson.lima,2018-08-13 01:52:27,gladson.lima
2000,23226,2018-09-03 13:06:46,renato.rossi,2018-09-03 13:06:46,renato.rossi
2003,23317,2019-10-08 16:51:37,patriciarego,2019-10-08 16:51:37,patriciarego
2005,25113,2021-05-06 10:30:07,patriciarego,2021-05-06 10:30:07,patriciarego
2006,20205,2022-05-06 12:13:49,Mluiza,2022-05-06 12:13:49,Mluiza
2006,20217,2022-05-06 11:54:34,Mluiza,2022-05-06 11:54:34,Mluiza
2006,21644,2022-06-13 18:40:21,amauger,2022-06-13 18:40:21,amauger
2006,21651,2022-05-06 11:51:09,Mluiza,2022-05-06 11:51:09,Mluiza
2006,22010,2022-05-06 12:14:43,Mluiza,2022-05-06 12:14:43,Mluiza
2006,22011,2022-05-06 12:11:28,Mluiza,2022-05-06 12:11:28,Mluiza
2006,22271,2022-05-06 11:59:14,Mluiza,2022-05-06 11:59:14,Mluiza
2006,22298,2022-05-06 12:01:03,Mluiza,2022-05-06 12:01:03,Mluiza
2006,22299,2022-05-06 12:10:28,Mluiza,2022-05-06 12:10:28,Mluiza
2006,22463,2022-05-06 12:48:22,Mluiza,2022-05-06 12:48:22,Mluiza
2006,22465,2022-05-06 12:54:45,Mluiza,2022-05-06 12:54:45,Mluiza
2006,22486,2022-05-06 12:55:52,Mluiza,2022-05-06 12:55:52,Mluiza
2006,22653,2022-06-13 18:37:31,amauger,2022-06-13 18:37:31,amauger
2006,22696,2022-05-06 12:44:14,Mluiza,2022-05-06 12:44:14,Mluiza
2006,22719,2022-05-06 11:44:36,Mluiza,2022-05-06 11:44:36,Mluiza
2006,22720,2022-05-06 11:32:31,Mluiza,2022-05-06 11:32:31,Mluiza
2006,22722,2022-06-13 18:41:20,amauger,2022-06-13 18:41:20,amauger
2006,22738,2020-08-01 02:48:22,goliveira,2020-08-01 02:48:22,goliveira
2006,22741,2022-05-06 12:02:42,Mluiza,2022-05-06 12:02:42,Mluiza
2006,22782,2022-05-06 11:50:07,Mluiza,2022-05-06 11:50:07,Mluiza
2006,23155,2022-06-13 18:39:00,amauger,2022-06-13 18:39:00,amauger
2006,23187,2022-06-13 18:41:50,amauger,2022-06-13 18:41:50,amauger
2006,23307,2022-05-06 11:48:50,Mluiza,2022-05-06 11:48:50,Mluiza
2006,23313,2022-05-06 11:55:12,Mluiza,2022-05-06 11:55:12,Mluiza
2006,25030,2022-05-06 12:46:28,Mluiza,2022-05-06 12:46:28,Mluiza
2006,25034,2022-05-06 12:43:31,Mluiza,2022-05-06 12:43:31,Mluiza
2006,25037,2022-05-06 12:20:20,Mluiza,2022-05-06 12:20:20,Mluiza
2006,25038,2022-05-06 12:45:13,Mluiza,2022-05-06 12:45:13,Mluiza
2006,25051,2022-05-06 12:12:05,Mluiza,2022-05-06 12:12:05,Mluiza
2006,25052,2022-05-06 12:12:48,Mluiza,2022-05-06 12:12:48,Mluiza
2006,25056,2022-05-06 11:45:26,Mluiza,2022-05-06 11:45:26,Mluiza
2006,25068,2022-05-06 11:59:46,Mluiza,2022-05-06 11:59:46,Mluiza
2006,25072,2022-05-06 12:15:30,Mluiza,2022-05-06 12:15:30,Mluiza
2006,25107,2022-05-06 11:43:11,Mluiza,2022-05-06 11:43:11,Mluiza
2006,25111,2022-05-06 11:46:24,Mluiza,2022-05-06 11:46:24,Mluiza
2007,22276,2021-05-03 15:54:13,amauger,2021-05-03 15:54:13,amauger
2008,21477,2021-05-03 16:02:22,amauger,2021-05-03 16:02:22,amauger
2009,25102,2021-04-29 10:58:07,amauger,2021-04-29 10:58:07,amauger
2010,25056,2021-04-23 16:03:15,amauger,2021-04-23 16:03:15,amauger
2010,25111,2021-04-23 16:04:19,amauger,2021-04-23 16:04:19,amauger
2011,25109,2021-04-23 15:30:07,amauger,2021-04-23 15:30:07,amauger
2014,22653,2021-04-12 15:51:34,patriciarego,2021-04-12 15:51:34,patriciarego
2015,25107,2021-04-19 12:14:45,DTorres,2021-04-19 12:14:45,DTorres
2016,22430,2021-05-03 16:22:12,amauger,2021-05-03 16:22:12,amauger
2017,20583,2021-05-04 10:24:35,amauger,2021-05-04 10:24:35,amauger
2018,23063,2021-05-04 10:39:50,amauger,2021-05-04 10:39:50,amauger
2019,20124,2021-05-04 11:07:14,amauger,2021-05-04 11:07:14,amauger
2020,25063,2021-05-04 11:53:09,amauger,2021-05-04 11:53:09,amauger
2021,25032,2021-05-04 12:22:01,amauger,2021-05-04 12:22:01,amauger
2022,20125,2021-05-04 12:50:18,amauger,2021-05-04 12:50:18,amauger
2023,22305,2021-05-04 13:12:03,amauger,2021-05-04 13:12:03,amauger
2024,22010,2021-05-04 13:31:58,amauger,2021-05-04 13:31:58,amauger
2025,23261,2021-05-04 13:48:25,amauger,2021-05-04 13:48:25,amauger
2026,20878,2021-05-27 17:13:08,amauger,2021-05-27 17:13:08,amauger
2034,22942,2022-11-24 14:02:58,rcarrijo,2022-11-24 14:02:58,rcarrijo
2035,22779,2022-11-03 09:29:11,gabriel.g,2022-11-03 09:29:11,gabriel.g
2036,22614,2022-11-03 09:28:01,gabriel.g,2022-11-03 09:28:01,gabriel.g
2037,25158,2022-11-07 11:06:16,gabriel.g,2022-11-07 11:06:16,gabriel.g
2038,22696,2022-11-25 10:21:48,gabriel.g,2022-11-25 10:21:48,gabriel.g
2039,25037,2022-11-25 10:36:37,gabriel.g,2022-11-25 10:36:37,gabriel.g
2040,22615,2022-11-25 15:09:31,gabriel.g,2022-11-25 15:09:31,gabriel.g
2041,25251,2023-01-04 14:45:46,gabriel.g,2023-01-04 14:45:46,gabriel.g
2042,25252,2023-01-04 15:17:02,gabriel.g,2023-01-04 15:17:02,gabriel.g
2043,22685,2023-01-04 16:57:28,gabriel.g,2023-01-04 16:57:28,gabriel.g
2044,22061,2023-01-05 09:50:04,gabriel.g,2023-01-05 09:50:04,gabriel.g
2045,22112,2023-01-05 10:35:08,gabriel.g,2023-01-05 10:35:08,gabriel.g
2046,21718,2023-01-05 12:00:35,gabriel.g,2023-01-05 12:00:35,gabriel.g
2047,25141,2023-03-13 16:32:08,gabriel.g,2023-03-13 16:32:08,gabriel.g
2048,25259,2023-02-24 14:49:29,gabriel.g,2023-02-24 14:49:29,gabriel.g
2049,23307,2023-03-23 09:15:13,gabriel.g,2023-03-23 09:15:13,gabriel.g
