idcidade,idbairro,nmbairro,flincluido
1347,1036,JOSE BONIFACIO, 
1347,1037,LAGOA REDONDA, 
1347,1038,MANUEL SATIRO, 
1347,1039,MARAPONGA, 
1347,1040,MEIRELES, 
1347,1041,MESSEJANA, 
1347,1042,MONDUBIM, 
1347,1043,MONTE CASTELO, 
1347,1044,MONTESE, 
1347,1045,MOURA BRASIL, 
1347,1046,MUCURIPE, 
1347,1047,PAPICU, 
1347,1048,PARANGABA, 
1347,1049,PARQUE PRESIDENTE VARGAS, 
1347,1050,PARQUE SAO JOSE, 
1347,1051,PASSARE, 
1347,1052,PICI, 
1347,1053,PRAIA DE IRACEMA, 
1347,1054,PREFEITO JOSE WALTER, 
1347,1055,PRESIDENTE TANCREDO NEVES, 
1347,1056,RODOLFO TEOFILO, 
1347,1057,SALINAS, 
1347,1058,SERRINHA, 
1347,1059,TAUAPE, 
1347,1060,VARJOTA, 
1347,1061,VICENTE PINZON, 
1347,1062,VILA ELLERY, 
1347,1063,VILA PERI, 
1347,1064,VILA UNIAO, 
1347,1065,VILA VELHA, 
1451,1066,AEROPORTO, 
1451,1067,CENTRO, 
1451,1068,FRANCISCANOS, 
1451,1069,JUVENCIO SANTANA, 
1451,1070,LAGOA SECA, 
1451,1071,NOVO JUAZEIRO, 
1451,1072,PIO XII, 
1451,1073,PIRAJA, 
1451,1074,ROMEIRAO, 
1451,1075,SALESIANOS, 
1451,1076,SANTA TEREZA, 
1451,1077,SAO MIGUEL, 
1451,1078,SOCORRO, 
1451,1079,TIRADENTES, 
1451,1080,TRIANGULO, 
1486,1081,ACARACUZINHO, 
1486,1082,ALTO ALEGRE, 
1486,1083,ALTO DA BONANCA, 
1486,1084,ALTO DA MANGUEIRA, 
1486,1085,BOA ESPERANCA, 
1486,1086,BOM FUTURO, 
1486,1087,CAGADO, 
1486,1088,CENTRO, 
1486,1089,COQUEIRAL, 
1486,1090,DISTRITO INDUSTRIAL, 
1486,1091,ESPLANADA NOVO MONDUBIM, 
1486,1092,INDUSTRIAL, 
1486,1093,JACANAU, 
1486,1094,JARDIM BANDEIRANTE, 
1486,1095,JARDIM PARAISO, 
1486,1096,JEREISSATE III, 
1486,1097,JEREISSATI I, 
1486,1098,JEREISSATI II, 
1486,1099,MUCUNA, 
1486,1100,NOVO MARACANAU, 
1486,1101,NOVO ORIENTE, 
1486,1102,OLHO D AGUA, 
1486,1103,PAJUCARA, 
1486,1104,PARQUE NOVO MONDUBIM, 
1486,1105,PARQUE TROPICAL, 
1486,1106,PIRATININGA, 
1486,1107,PLANALTO CIDADE NOVA, 
1486,1108,SANTA MARIA, 
1486,1109,SANTO ANTONIO DO PITAGUARI, 
1486,1110,SIQUEIRA, 
1486,1111,TIMBO, 
1722,1112,ALTO DA BRASILIA, 
1722,1113,ALTO DA EXPECTATIVA, 
1722,1114,ALTO DO CRISTO, 
1722,1115,ALTO NOVO, 
1722,1116,CENTRO, 
1722,1117,CIDAO, 
1722,1118,COLINA BOA VISTA, 
1722,1119,DOM EXPEDITO, 
1722,1120,JUNCO, 
1722,1121,MUCAMBINHO, 
1722,1122,PADRE PALHANO, 
1722,1123,PARQUE ALVORADA, 
1722,1124,PEDRINHAS, 
1722,1125,SINHA SABOIA, 
1722,1126,SUMARE, 
1722,1127,TAMARINDO, 
1778,1128,ASA NORTE, 
1778,1129,ASA SUL, 
1778,1130,CAMPUS UNIVERSITARIO, 
1778,1131,SETOR BANCARIO NORTE, 
1778,1132,SETOR BANCARIO SUL, 
1778,1133,SETOR COMERCIAL NORTE, 
1778,1134,SETOR COMERCIAL SUL, 
1778,1135,SETOR CULTURAL NORTE, 
1778,1136,SETOR CULTURAL SUL, 
1778,1138,SETOR DE AREAS ISOLADAS, 
1778,1139,SETOR DE AUTARQUIAS NORTE, 
1778,1140,SETOR DE AUTARQUIAS SUL, 
1778,1141,SETOR DE CLUBES ESPORTIVOS NORTE, 
1778,1142,SETOR DE CLUBES ESPORTIVOS SUL, 
1778,1143,SETOR DE DIVULGACAO CULTURAL, 
1778,1144,SETOR DE DIVERSOES NORTE, 
1778,1145,SETOR DE DIVERSOES SUL, 
1778,1148,SETOR DE GARAGENS OFICIAIS, 
1778,1149,SETOR DE GRANDES AREAS NORTE (LESTE), 
1778,1150,SETOR DE GRANDES AREAS NORTE (OESTE), 
1778,1151,SETOR DE GRANDES AREAS SUL (LESTE), 
1778,1152,SETOR DE GRANDES AREAS SUL (OESTE), 
1778,1153,SETOR DE INDUSTRIAS GRAFICAS, 
1778,1154,SETOR DE OFICINAS NORTE, 
1778,1155,SETOR DE RADIO E TELEVISAO NORTE, 
1778,1156,SETOR DE RADIO E TELEVISAO SUL, 
1778,1157,SETOR DE RECREACAO PUBLICA SUL, 
1778,1158,SETOR HIPICO, 
1778,1159,SETOR HOSPITALAR LOCAL NORTE, 
1778,1160,SETOR HOSPITALAR LOCAL SUL, 
1778,1161,SETOR HOTELEIRO NORTE, 
1778,1162,SETOR HOTELEIRO SUL, 
1778,1163,SETOR MEDICO HOSPITALAR NORTE, 
1778,1164,SETOR MEDICO HOSPITALAR SUL, 
1778,1165,SETOR POLICIAL, 
1778,1166,SETORES COMPLEMENTARES, 
1778,1167,VILA PLANALTO, 
1778,1168,ZONA CIVICO-ADMINISTRATIVA, 
1778,1169,ZONA INDUSTRIAL, 
1779,1170,AREA ALFA, 
1779,1171,CIDADE NOVA, 
1779,1172,SETOR CENTRAL, 
1779,1173,SETOR INDUSTRIAL, 
1779,1174,SETOR LESTE, 
1779,1175,SETOR NORTE, 
1779,1176,SETOR OESTE, 
1779,1177,SETOR SUL, 
1796,1178,AGUAS CLARAS, 
1796,1179,SETOR DE DESENVOLVIMENTO ECONOMICO, 
1796,1180,SETOR INDUSTRIAL, 
1796,1181,TAGUATINGA CENTRO, 
1796,1182,TAGUATINGA NORTE, 
1796,1183,TAGUATINGA SUL, 
1781,1184,CEILANDIA CENTRO, 
1781,1185,CEILANDIA NORTE, 
1781,1186,CEILANDIA SUL, 
1781,1187,SETOR INDUSTRIAL, 
1779,1188,SETOR NORTE, 
1779,1189,SETOR SUL, 
1779,1190,SETOR TRADICIONAL, 
1779,1191,VEREDAS, 
1779,1192,VILA SAO JOSE, 
1784,1193,GUARA I, 
1784,1194,GUARA II, 
1784,1195,SETORES COMPLEMENTARES, 
1784,1196,VILA ESTRUTURAL, 
1784,1197,ZONA INDUSTRIAL, 
1787,1198,METROPOLITANA, 
1787,1199,NUCLEO BANDEIRANTE, 
1787,1200,SETOR DE INDUSTRIAS BERNARDO SAYAO, 
1787,1201,SETOR DE MANSOES PARK WAY, 
1787,1202,SETOR DE OFICINAS, 
1787,1203,ZONA CENTRAL, 
1795,1204,SETOR ECONOMICO DE SOBRADINHO, 
1795,1205,SETOR INDUSTRIAL, 
1795,1206,SOBRADINHO, 
1795,1207,SOBRADINHO II, 
1789,1208,ARAPOANGA, 
1789,1209,CONDOMINIO MESTRE D ARMAS, 
1789,1210,ESTANCIA MESTRE D ARMAS, 
1789,1211,JARDIM RORIZ, 
1789,1212,MANSOES ITIQUIRA, 
1789,1213,PORTAL DO AMANHECER, 
1789,1214,SETOR ADMINISTRATIVO, 
1789,1215,SETOR COMERCIAL CENTRAL, 
1789,1216,SETOR DE EDUCACAO, 
1789,1217,SETOR DE HOTEIS E DIVERSOES, 
1789,1218,SETOR HOSPITALAR, 
1789,1219,SETOR NORTE, 
1789,1220,SETOR RECREATIVO E CULTURAL, 
1789,1221,SETOR RESIDENCIAL LESTE, 
1789,1222,SETOR RESIDENCIAL NORTE, 
1789,1223,SETOR TRADICIONAL, 
1789,1224,VALE DO AMANHECER, 
1789,1225,VILA NOSSA SENHORA DE FATIMA, 
1789,1226,VILA VICENTINA, 
1792,1227,SAMAMBAIA, 
1792,1228,SAMAMBAIA NORTE, 
1792,1229,SAMAMBAIA SUL, 
1793,1230,CONDOMINIO RESIDENCIAL SANTA MARIA, 
1793,1231,SANTA MARIA, 
1793,1232,SITIO DO GAMA, 
1782,1233,AREA OCTOGONAL, 
1782,1234,CRUZEIRO NOVO, 
1782,1235,CRUZEIRO VELHO, 
1782,1236,SETOR SUDOESTE, 
1788,1237,PARANOA, 
1790,1238,RECANTO DAS EMAS, 
1786,1239,SETOR DE HABITACOES INDIVIDUAIS SUL, 
1785,1240,SETOR DE HABITACOES INDIVIDUAIS NORTE, 
1780,1241,CANDANGOLANDIA, 
1791,1242,RIACHO FUNDO, 
1791,1243,RIACHO FUNDO II, 
1794,1244,BELA VISTA, 
1794,1245,CENTRO, 
1794,1246,JOAO CANDIDO, 
1794,1247,MORRO AZUL, 
1794,1248,RESIDENCIAL DO BOSQUE, 
1794,1249,SAO FRANCISCO, 
1794,1250,SETOR RESIDENCIAL OESTE, 
1794,1251,SETOR TRADICIONAL, 
1794,1252,VILA NOVA, 
1794,1253,VILA SAO JOSE, 
1839,1254,ABELARDO MACHADO, 
1839,1255,AEROPORTO, 
1839,1256,AGOSTINHO SIMONATO, 
1839,1257,ALTO AMARELO, 
1839,1258,ALTO EUCALIPTO, 
1839,1260,ALTO NOVO PARQUE, 
1839,1261,ALTO UNIAO, 
1839,1262,AMARAL, 
1839,1263,AMARELO, 
1839,1264,AQUIDABAN, 
1839,1265,ARARIGUABA, 
1839,1266,BAIMINAS, 
1839,1267,BASILEIA, 
1839,1268,BASILIO PIMENTA, 
1839,1269,BELA VISTA, 
1839,1270,BNH, 
1839,1271,BOA ESPERANCA, 
1839,1272,BOA VISTA, 
1839,1274,CAICARA, 
1839,1275,CAMPO DA LEOPOLDINA, 
1839,1276,CENTRAL PARQUE, 
1839,1277,CENTRO, 
1839,1278,CLUBE DO BOSQUE, 
1839,1280,CORAMARA, 
1839,1281,CORONEL BORGES, 
1839,1283,COUTINHO, 
1839,1284,DOUTOR GILSON CARONE, 
1839,1285,DOUTOR LUIZ TINOCO DA FONSECA, 
1839,1287,FERROVIARIOS, 
1839,1288,GILBERTO MACHADO, 
1839,1289,GUANDU, 
1839,1290,IBC, 
1839,1291,IBITIQUARA, 
1839,1292,ILHA DA LUZ, 
1839,1293,INDEPENDENCIA, 
1839,1295,JARDIM AMERICA, 
1839,1296,JARDIM ITAPEMIRIM, 
1839,1297,LARANJEIRAS, 
1839,1298,MARBRASA, 
1839,1299,MARIA ORTIZ, 
1839,1300,MONTANHA RESIDENCIAL, 
1839,1301,MONTE BELO, 
1839,1302,MONTE CRISTO, 
1839,1303,MORRO FARIAS, 
1839,1304,NOSSA SENHORA APARECIDA, 
1839,1305,NOSSA SENHORA DA GLORIA, 
1839,1306,NOSSA SENHORA DA PENHA, 
1839,1308,NOSSA SENHORA DE LOURDES, 
1839,1309,NOVA BRASILIA, 
1839,1310,NOVO PARQUE, 
1839,1311,OCTAVIANO FACINI, 
1839,1312,OTTON MARINS, 
1839,1314,PARAISO, 
1839,1316,PRESIDENTE ARTHUR COSTA E SILVA, 
1839,1317,QUILOMETRO 90, 
1839,1318,RECANTO, 
1839,1319,RUY PINTO BANDEIRA, 
1839,1320,SANTA CECILIA, 
1839,1321,SANTA HELENA, 
1839,1322,SANTA IZABEL, 
1839,1323,SANTO AGOSTINHO, 
1839,1324,SANTO ANTONIO, 
1839,1325,SAO FRANCISCO DE ASSIS, 
1839,1326,SAO GERALDO, 
1839,1327,SAO LUCAS, 
1839,1328,SAO LUIZ GONZAGA, 
1839,1329,SOBRADO, 
1839,1331,SUMARE, 
1839,1332,TEIXEIRA LEITE, 
1839,1333,TREVO, 
1839,1334,UNIAO, 
1839,1335,URTIGA, 
1839,1336,VALAO, 
1839,1337,VILA RICA, 
1839,1338,VILLAGE DA LUZ, 
1839,1339,WALDIR FURTADO DE AMORIM, 
1839,1340,ZUMBI, 
1844,1341,ALTO LAGE, 
1844,1342,ANTONIO FERREIRA BORGES, 
1844,1343,AREINHA, 
1844,1344,BELA AURORA, 
1844,1345,BELA VISTA, 
1844,1346,BOA SORTE, 
1844,1347,BOA VISTA, 
1844,1348,BUBU, 
1844,1349,CACAROCA, 
1844,1350,CAMPO BELO, 
1844,1351,CAMPO GRANDE, 
1844,1352,CAMPO VERDE, 
1844,1353,CANTO FELIZ, 
1844,1354,CARIACICA SEDE, 
1844,1355,CASTELO BRANCO, 
1844,1356,CEASA, 
1844,1357,CORDOVIL, 
1844,1359,CRUZEIRO DO SUL, 
1844,1360,DOM BOSCO, 
1844,1361,ESTRELA DO SUL, 
1844,1362,MORRO EXPEDITO, 
1844,1363,FLEXAL, 
1844,1365,FLOR DO CAMPO, 
1844,1366,FLORIDA, 
1844,1367,FORMATE, 
1844,1368,GRAUNA, 
1844,1369,IBIAPABA, 
1844,1370,ITACIBA, 
1844,1371,ITANGUA, 
1844,1372,ITAPEMIRIM, 
1844,1373,ITAQUARI, 
1844,1374,JARDIM AMERICA, 
1844,1375,JARDIM BOTANICO, 
1844,1376,JARDIM CAMPO GRANDE, 
1844,1377,JARDIM DE ALAH, 
1844,1378,LIMAO, 
1844,1379,JARDIM MARACANA, 
1844,1380,MORADA DE CAMPO GRANDE, 
1844,1381,MUCURI, 
1844,1382,APARECIDA, 
1844,1383,NOVA BRASILIA, 
1844,1384,NOVA CANAA, 
1844,1385,NOVA ESPERANCA, 
1844,1386,NOVA ROSA DA PENHA II, 
1844,1387,NOVA ROSA DA PENHA I, 
1844,1388,NOVA VALVERDE, 
1844,1389,NOVO BRASIL, 
1844,1390,NOVO HORIZONTE, 
1844,1391,OPERARIO, 
1844,1392,ORIENTE, 
1844,1393,PADRE GABRIEL, 
1844,1394,PARQUE GRAMADO, 
1844,1395,PARQUE NACIONAL, 
1844,1396,PIRANEMA, 
1844,1397,PLANETA, 
1844,1398,PORTO BELO I, 
1844,1399,PORTO BELO II, 
1844,1400,PORTO DE CARIACICA, 
1844,1401,PORTO DE SANTANA, 
1844,1402,PORTO ENGENHO, 
1844,1403,PORTO NOVO, 
1844,1404,PORTO VELHO, 
1844,1405,PRESIDENTE MEDICI, 
1844,1406,PROLAR, 
1844,1407,RETIRO SAUDOSO, 
1844,1408,RIO BRANCO, 
1844,1409,RIO MARINHO, 
1844,1410,ROSA DA PENHA, 
1844,1411,SANTA BARBARA, 
1844,1412,SANTA CATARINA, 
1844,1413,SANTA CECILIA, 
1844,1414,SANTA FE, 
1844,1415,SANTA LUZIA, 
1844,1416,SANTA PAULA, 
1844,1417,SANTA ROSA, 
1844,1418,SANTANA, 
1844,1420,SANTO ANDRE, 
1844,1421,SANTO ANTONIO, 
1844,1422,SAO CONRADO, 
1844,1423,SAO FRANCISCO, 
1844,1424,SAO GERALDO, 
1844,1425,SAO JOAO BATISTA, 
1844,1426,SAO VICENTE, 
1844,1427,SOTELANDIA, 
1844,1428,SOTEMA, 
1844,1429,TABAJARA, 
1844,1430,TUCUM, 
1844,1431,VALE DOS REIS, 
1844,1432,VALE DA ESPERANCA, 
1844,1433,VALPARAISO, 
1844,1434,VASCO DA GAMA, 
1844,1435,VERA CRUZ, 
1844,1436,VILA BANDEIRANTES, 
1844,1437,VILA CAPIXABA, 
1844,1438,VILA INDEPENDENCIA, 
1844,1439,VILA ISABEL, 
1844,1440,VILA MERLO, 
1844,1441,VILA NOVA, 
1844,1442,VILA PALESTINA, 
1844,1443,VILA PRUDENCIO, 
1844,1444,VILA RICA, 
1844,1445,VISTA DOURADA, 
1847,1446,LUIZ IGLESIAS, 
1847,1447,ADELIA GIUBERTTI, 
1847,1448,SANTOS DUMONT, 
1847,1449,AYRTON SENNA, 
1847,1450,AGRICOLA, 
1847,1451,BELA VISTA, 
1847,1453,CENTRO, 
1847,1454,COLATINA VELHA, 
1847,1455,COLUMBIA, 
1847,1456,CARLOS GERMANO NAUMANN, 
1847,1457,ESPLANADA, 
1847,1458,FAZENDA VITALI, 
1847,1459,HONORIO FRAGA, 
1847,1460,JARDIM PLANALTO, 
1847,1461,JOSE DE ANCHIETA, 
1847,1462,LACE, 
1847,1463,MARIA DAS GRACAS, 
1847,1464,MARIA ISMENIA, 
1847,1465,MARISTA, 
1847,1466,MOACIR BROTAS, 
1847,1467,MORADA DO SOL, 
1847,1468,NOSSA SENHORA APARECIDA, 
1847,1469,NOSSA SENHORA DO PERPETUO SOCORRO, 
1847,1471,OLIVIO ZANOTELLI, 
1847,1472,OPERARIOS, 
1847,1473,POR DO SOL, 
1847,1474,RAUL GIUBERTTI, 
1847,1475,SAGRADO CORACAO DE JESUS, 
1847,1476,SANTA CECILIA, 
1847,1477,SANTA HELENA, 
1847,1478,SANTA LUZIA, 
1847,1479,SANTA MARGARIDA, 
1847,1480,SANTA MONICA, 
1847,1481,SANTA TERESINHA, 
1847,1482,SANTO ANTONIO, 
1847,1483,SAO BRAZ, 
1847,1484,SAO JUDAS TADEU, 
1847,1485,SAO MARCOS, 
1847,1486,SAO PEDRO, 
1847,1487,SAO SILVANO, 
1847,1488,SAO VICENTE, 
1847,1489,VILA AMELIA, 
1847,1490,VILA LENIRA, 
1847,1491,VILA NOVA, 
1847,1492,VILA REAL, 
1847,1493,VISTA DA SERRA, 
1879,1494,ADALBERTO SIMAO NADER, 
1879,1495,AEROPORTO, 
1879,1496,ALDEIA DA PRAIA, 
1879,1497,AMARELO, 
1879,1498,BELA VISTA, 
1879,1499,BELO HORIZONTE, 
1879,1500,BOA ESPERANCA, 
1879,1501,CAMURUGI, 
1879,1502,CENTRO, 
1879,1503,COROADO, 
1879,1504,ENSEADA AZUL, 
1879,1505,ILHAS VERDES, 
1879,1506,INDEPENDENCIA, 
1879,1507,IPIRANGA, 
1879,1508,ITAPEBUSSU, 
1879,1509,JABARAI, 
1879,1510,JACUNEM, 
1879,1511,JARDIM BOA VISTA, 
1879,1512,JARDIM GUARAPARI, 
1879,1514,JARDIM SANTA ROSA, 
1879,1515,JOSE MACHADO, 
1879,1516,KUBITSCHEK, 
1879,1517,LAGOA FUNDA, 
1879,1518,MEAIPE, 
1879,1519,MORRO ATALAIA, 
1879,1520,MUQUICABA, 
1879,1521,NEVES, 
1879,1522,NOSSA SENHORA DA CONCEICAO, 
1879,1523,NOSSA SENHORA DE FATIMA, 
1879,1524,NOVA GUARAPARI, 
1879,1525,PARQUE DA AREIA PRETA, 
1879,1526,PEDRO MACHADO, 
1879,1527,PEROCAO, 
1879,1528,POR DO SOL, 
1879,1530,PORTAL DE GUARAPARI, 
1879,1531,PORTO GRANDE, 
1879,1532,PRAIA DE SANTA MONICA, 
1879,1533,PRAIA DE SETIBA, 
1879,1534,PRAIA DO MORRO, 
1879,1536,SANTA MARGARIDA, 
1879,1539,SAO GABRIEL, 
1879,1540,SAO JOAO, 
1879,1541,SAO JOSE, 
1879,1542,SAO JUDAS TADEU, 
1879,1543,SETIBA, 
1879,1544,SOL NASCENTE, 
1879,1546,UNA, 
1925,1547,ARACA, 
1925,1548,AVISO, 
1925,1550,CANIVETE, 
1925,1551,CENTRO, 
1925,1552,COLINA, 
1925,1553,INTERLAGOS, 
1925,1554,JARDIM LAGUNA, 
1925,1555,JOSE RODRIGUES MACIEL, 
1925,1556,JUPARANA, 
1925,1557,LAGOA DO MEIO, 
1925,1558,LINHARES V, 
1925,1559,MOBRASA, 
1925,1560,NOSSA SENHORA DA CONCEICAO, 
1925,1561,NOVA ESPERANCA, 
1925,1562,NOVO HORIZONTE, 
1925,1563,PARQUE JUPARANA, 
1925,1564,RIO QUARTEL, 
1925,1565,PLANALTO, 
1925,1566,SANTA CRUZ, 
1925,1567,SAO JOSE, 
1925,1568,SHELL, 
1925,1569,TRES BARRAS, 
2028,1570,ANDRE CARLONI, 
2028,1571,BALNEARIO DE CARAPEBUS, 
2028,1572,BARCELONA, 
2028,1573,BARRO BRANCO, 
2028,1574,BICANGA, 
2028,1575,BOA VISTA, 
2028,1576,CAMPINHO DA SERRA I, 
2028,1577,CAMPINHO DA SERRA II, 
2028,1579,CARAPINA, 
2028,1580,CARAPINA GRANDE, 
2028,1581,CENTRAL DE CARAPINA, 
2028,1582,SERRA SEDE, 
2028,1583,CENTRO EMPRESARIAL REGIAO METROPOLITANA GRANDE VITORIA, 
2028,1584,CENTRO RESIDENCIAL DA SERRA, 
2028,1585,CHACARA MARINGA, 
2028,1586,CHACARA PARREIRAL, 
2028,1587,CHICOPOLIS, 
2028,1588,CIDADE CONTINENTAL, 
2028,1589,CIVIT II, 
2028,1590,COLINA DA SERRA, 
2028,1591,DIAMANTINA, 
2028,1592,DIVINOPOLIS, 
2028,1593,DOUTOR PEDRO FEU ROSA, 
2028,1594,ELDORADO, 
2028,1596,EURICO SALLES, 
2028,1597,FAZENDA CASCATA, 
2028,1599,HELIO FERRAZ, 
2028,1600,JACARAIPE, 
2028,1601,JARDIM BELA VISTA, 
2028,1602,JARDIM CARAPINA, 
2028,1603,JARDIM DA SERRA, 
2028,1604,JARDIM GUANABARA, 
2028,1605,JARDIM LIMOEIRO, 
2028,1606,JARDIM PRIMAVERA, 
2028,1607,JARDIM TROPICAL, 
2028,1608,JOSE DE ANCHIETA, 
2028,1609,PARQUE RESIDENCIAL LARANJEIRAS, 
2028,1610,LARANJEIRAS II, 
2028,1611,LARANJEIRAS VELHAS, 
2028,1612,MANGUINHOS, 
2028,1613,MANOEL PLAZA, 
2028,1614,MATA DA SERRA, 
2028,1615,NOSSA SENHORA DA CONCEICAO, 
2028,1616,NOSSA SENHORA DE FATIMA, 
2028,1617,NOVA ALMEIDA, 
2028,1618,NOVA CARAPINA, 
2028,1619,NOVA ZELANDIA, 
2028,1620,NOVO HORIZONTE, 
2028,1621,NOVO PORTO CANOA, 
2028,1622,PARQUE DAS GAIVOTAS, 
2028,1624,PARQUE RESIDENCIAL DE TUBARAO, 
2028,1626,PARQUE SANTA FE, 
2028,1627,PITANGA, 
2028,1628,PLANALTO SERRANO BLOCO A, 
2028,1629,PORTAL DE JACARAIPE, 
2028,1630,PORTO CANOA, 
2028,1631,PRAIA DE CARAPEBUS, 
2028,1633,RESIDENCIAL MESTRE ALVARO, 
2028,1634,SANTO ANTONIO, 
2028,1635,SAO BENEDITO, 
2028,1636,SAO DIOGO, 
2028,1637,SAO DOMINGOS, 
2028,1638,SAO GERALDO, 
2028,1639,SAO JUDAS TADEU, 
2028,1640,SAO LOURENCO, 
2028,1641,SAO MARCOS, 
2028,1642,SAO PATRICIO, 
2028,1643,SERRA DOURADA, 
2028,1644,SOLAR DE ANCHIETA, 
2028,1646,TAQUARAS I, 
2028,1647,TAQUARAS II, 
2028,1648,TUBARAO, 
2028,1649,VALPARAISO, 
2028,1650,VILA MARIA NIOBE, 
2028,1651,VILA NOVA DE COLARES, 
2028,1652,VISTA DA SERRA I, 
2028,1653,VISTA DA SERRA II, 
2044,1654,ALECRIM, 
2044,1655,ALVORADA, 
2044,1657,ARACAS, 
2044,1658,ARGOLAS, 
2044,1659,ARIBIRI, 
2044,1660,ATAIDE, 
2044,1661,ATALAIA, 
2044,1663,BARRA DO JUCU, 
2044,1664,BARRAMARES, 
2044,1665,BOA VISTA, 
2044,1666,BRISAMAR, 
2044,1670,CENTRO, 
2044,1671,CHACARA KAJO, 
2044,1672,CHACARA LITORANEA, 
2044,1674,CIDADE DA BARRA, 
2044,1675,COBI DE BAIXO, 
2044,1676,COBI DE CIMA, 
2044,1677,COBILANDIA, 
2044,1678,COCAL, 
2044,1679,COQUEIRAL DE ITAPARICA, 
2044,1680,CRISTOVAO COLOMBO, 
2044,1681,DARLY SANTOS, 
2044,1682,DIVINO ESPIRITO SANTO, 
2044,1683,GAROTO, 
2044,1684,GLORIA, 
2044,1685,GUADALUPE, 
2044,1686,GUARANHUNS, 
2044,1687,IBES, 
2044,1688,ILHA DA CONCEICAO, 
2044,1689,ILHA DA JUSSARA, 
2044,1690,ILHA DAS FLORES, 
2044,1691,ILHA DOS AIRES, 
2044,1692,ILHA DOS BENTOS, 
2044,1693,IMOBILIARIA CAPIXABA, 
2044,1694,INDUSTRIAL, 
2044,1695,IPESSA, 
2044,1696,ITANHANGA, 
2044,1697,PRAIA DE ITAPARICA, 
2044,1698,PRAIA DE ITAPOA, 
2044,1699,JABURUNA, 
2044,1700,JARDIM ASTECA, 
2044,1701,JARDIM COLORADO, 
2044,1702,JARDIM DO VALE, 
2044,1703,JARDIM GUADALAJARA, 
2044,1705,JARDIM MARILANDIA, 
2044,1706,JARDIM PRAIA DA CONCHA, 
2044,1707,JARDIM SAO PAULO, 
2044,1708,JOAO GOULART, 
2044,1709,JOCKEY DE ITAPARICA, 
2044,1710,MORADA DA BARRA, 
2044,1711,MORADA DE INTERLAGOS, 
2044,1712,MORADA DO SOL, 
2044,1713,MORRO CAVALIERI, 
2044,1714,MORRO DA LAGOA, 
2044,1715,MORRO DO MORENO, 
2044,1716,NOSSA SENHORA DA PENHA, 
2044,1717,NOVA AMERICA, 
2044,1718,NOVA ITAPARICA, 
2044,1719,NOVO MEXICO, 
2044,1720,PRAIA DAS GAIVOTAS, 
2044,1721,PARQUE GRAMADO, 
2044,1722,PAUL, 
2044,1723,PLANALTO, 
2044,1724,PONTA DA FRUTA, 
2044,1727,PRAIA DA COSTA, 
2044,1731,PRAIA DOS RECIFES, 
2044,1732,PRAINHA, 
2044,1733,PRIMEIRO DE MAIO, 
2044,1734,RECANTO DOS PASSAROS, 
2044,1735,RESIDENCIAL SANTA CLARA, 
2044,1736,RIO MARINHO, 
2044,1737,RIVIERA DA BARRA, 
2044,1738,SAGRADA FAMILIA, 
2044,1739,SALAMINHO, 
2044,1740,SANTA CLARA, 
2044,1741,SANTA INES, 
2044,1742,SANTA MONICA, 
2044,1743,SANTA PAULA, 
2044,1744,SANTA RITA, 
2044,1745,SANTOS DUMONT, 
2044,1746,SAO CONRADO, 
2044,1747,SAO TORQUATO, 
2044,1748,SAO VICENTE, 
2044,1749,SITIO BATALHA, 
2044,1750,SOLAR DE VENUS, 
2044,1751,SOTECO, 
2044,1752,TERRA VERMELHA, 
2044,1753,ULYSSES GUIMARAES, 
2044,1754,VALE ENCANTADO, 
2044,1755,VILA BATISTA, 
2044,1756,VILA GARRIDO, 
2044,1757,VILA MARIA ORTIZ, 
2044,1758,VILA NOVA, 
2044,1759,VINTE E TRES DE MAIO, 
2048,1760,ALAGOANO, 
2048,1761,ANDORINHAS, 
2048,1762,ANTONIO HONORIO, 
2048,1763,BARRO VERMELHO, 
2048,1764,JARDIM BELA VISTA, 
2048,1765,BENTO FERREIRA, 
2048,1766,BOA VISTA, 
2048,1767,BONFIM, 
2048,1768,CARATOIRA, 
2048,1769,CENTRO, 
2048,1770,CONDUSA, 
2048,1771,CRUZAMENTO, 
2048,1773,ENSEADA DO SUA, 
2048,1774,ESTRELINHA, 
2048,1775,FORTE SAO JOAO, 
2048,1776,FRADINHOS, 
2048,1777,GOIABEIRAS, 
2048,1778,GRANDE VITORIA, 
2048,1779,GURIGICA, 
2048,1780,HORTO, 
2048,1781,ILHA BELA, 
2048,1782,ILHA DAS CAIEIRAS, 
2048,1783,ILHA DE MONTE BELO, 
2048,1784,ILHA DE SANTA MARIA, 
2048,1785,ILHA DO FRADE, 
2048,1786,ILHA DO PRINCIPE, 
2048,1787,INHANGUETA, 
2048,1788,ITARARE, 
2048,1789,JABOUR, 
2048,1790,JARDIM CAMBURI, 
2048,1791,JARDIM DA PENHA, 
2048,1792,JOANA D ARC, 
2048,1793,JUCUTUQUARA, 
2048,1794,LOURDES, 
2048,1795,MANGUE SECO, 
2048,1796,MARIA ORTIZ, 
2048,1797,MARUIPE, 
2048,1798,MATA DA PRAIA, 
2048,1799,MORADA DE CAMBURI, 
2048,1800,PIEDADE, 
2048,1801,MORRO FONTE GRANDE, 
2048,1802,JABURU, 
2048,1803,JESUS DE NAZARETH, 
2048,1804,NAZARETH, 
2048,1806,NOSSA SENHORA DA CONSOLACAO, 
2048,1807,NOVA PALESTINA, 
