idprojeto,idempresa,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao,flativo
2012,51558,2021-01-26 11:24:50,amanda,2021-01-26 11:24:50,amanda,S
2012,51559,2021-01-26 11:25:07,amanda,2021-01-26 11:25:07,amanda,S
2012,51560,2021-01-26 11:25:23,amanda,2021-01-26 11:25:23,amanda,S
2012,51561,2021-01-26 11:25:46,amanda,2021-01-26 11:25:46,amanda,S
2012,51562,2021-01-26 11:26:01,amanda,2021-01-26 11:26:01,amanda,S
2012,51563,2021-01-26 11:26:15,amanda,2021-01-26 11:26:15,amanda,S
2012,51564,2021-01-26 11:26:30,amanda,2021-01-26 11:26:30,amanda,S
2012,51716,2021-02-05 17:27:17,amanda,2021-02-05 17:27:17,amanda,S
2012,51778,2021-02-09 11:18:29,amanda,2021-02-09 11:18:29,amanda,S
2012,51779,2021-02-09 11:18:52,amanda,2021-02-09 11:18:52,amanda,S
2012,51789,2021-02-09 16:53:50,amanda,2021-02-09 16:53:50,amanda,S
2012,51791,2021-02-09 16:54:04,amanda,2021-02-09 16:54:04,amanda,S
2012,51793,2021-02-09 16:54:18,amanda,2021-02-09 16:54:18,amanda,S
2012,51794,2021-02-09 16:54:36,amanda,2021-02-09 16:54:36,amanda,S
2012,51795,2021-02-09 16:54:51,amanda,2021-02-09 16:54:51,amanda,S
2012,51796,2021-02-09 17:14:47,amanda,2021-02-09 17:14:47,amanda,S
2012,51797,2021-02-09 17:15:18,amanda,2021-02-09 17:15:18,amanda,S
2012,51798,2021-02-09 17:15:34,amanda,2021-02-09 17:15:34,amanda,S
2012,51801,2021-02-11 16:03:25,amanda,2021-02-11 16:03:25,amanda,S
2012,51802,2021-02-11 16:03:37,amanda,2021-02-11 16:03:37,amanda,S
2012,51803,2021-02-11 16:03:51,amanda,2021-02-11 16:03:51,amanda,S
2012,51804,2021-02-11 16:04:05,amanda,2021-02-11 16:04:05,amanda,S
2012,51805,2021-02-11 16:04:20,amanda,2021-02-11 16:04:20,amanda,S
2012,51806,2021-02-11 16:04:35,amanda,2021-02-11 16:04:35,amanda,S
2012,51807,2021-02-11 16:04:49,amanda,2021-02-11 16:04:49,amanda,S
2012,51808,2021-02-11 16:09:27,amanda,2021-02-11 16:09:27,amanda,S
2012,51811,2021-02-22 11:20:20,amanda,2021-02-22 11:20:20,amanda,S
2012,51812,2021-02-22 11:20:37,amanda,2021-02-22 11:20:37,amanda,S
2012,51813,2021-02-22 11:21:01,amanda,2021-02-22 11:21:01,amanda,S
2012,51814,2021-02-22 11:21:30,amanda,2021-02-22 11:21:30,amanda,S
2012,51815,2021-02-22 11:21:42,amanda,2021-02-22 11:21:42,amanda,S
2012,51817,2021-02-22 11:21:57,amanda,2021-02-22 11:21:57,amanda,S
2012,51819,2021-02-22 11:22:11,amanda,2021-02-22 11:22:11,amanda,S
2012,51820,2021-02-22 11:22:23,amanda,2021-02-22 11:22:23,amanda,S
2012,51821,2021-02-22 11:22:33,amanda,2021-02-22 11:22:33,amanda,S
2012,51822,2021-02-22 11:22:44,amanda,2021-02-22 11:22:44,amanda,S
2012,51823,2021-02-22 11:23:13,amanda,2021-02-22 11:23:13,amanda,S
2012,51824,2021-02-22 11:23:26,amanda,2021-02-22 11:23:26,amanda,S
2012,51825,2021-02-22 11:23:38,amanda,2021-02-22 11:23:38,amanda,S
2012,51826,2021-02-22 11:31:13,amanda,2021-02-22 11:31:13,amanda,S
2012,51827,2021-02-22 15:09:01,amanda,2021-02-22 15:09:01,amanda,S
2012,51828,2021-02-22 15:09:19,amanda,2021-02-22 15:09:19,amanda,S
2012,51829,2021-02-22 15:09:32,amanda,2021-02-22 15:09:32,amanda,S
2012,51830,2021-02-22 15:09:47,amanda,2021-02-22 15:09:47,amanda,S
2012,51831,2021-02-22 15:10:05,amanda,2021-02-22 15:10:05,amanda,S
2012,51832,2021-02-22 15:27:11,amanda,2021-02-22 15:27:11,amanda,S
2012,51833,2021-02-23 08:32:54,amanda,2021-02-23 08:32:54,amanda,S
2012,51834,2021-02-23 08:33:07,amanda,2021-02-23 08:33:07,amanda,S
2012,51835,2021-02-23 09:20:59,amanda,2021-02-23 09:20:59,amanda,S
2012,51836,2021-02-23 09:20:46,amanda,2021-02-23 09:20:46,amanda,S
2012,51837,2021-02-23 09:20:34,amanda,2021-02-23 09:20:34,amanda,S
2012,51838,2021-02-23 09:39:38,amanda,2021-02-23 09:39:38,amanda,S
2012,51839,2021-02-23 09:39:49,amanda,2021-02-23 09:39:49,amanda,S
2012,51840,2021-02-23 09:40:03,amanda,2021-02-23 09:40:03,amanda,S
2012,51845,2021-02-24 11:16:24,amanda,2021-02-24 11:16:24,amanda,S
2012,51846,2021-02-24 11:16:36,amanda,2021-02-24 11:16:36,amanda,S
2012,51847,2021-02-24 11:16:47,amanda,2021-02-24 11:16:47,amanda,S
2012,51848,2021-02-24 11:16:59,amanda,2021-02-24 11:16:59,amanda,S
2012,51849,2021-02-24 11:17:13,amanda,2021-02-24 11:17:13,amanda,S
2012,51850,2021-02-24 11:17:26,amanda,2021-02-24 11:17:26,amanda,S
2012,51851,2021-02-24 11:17:37,amanda,2021-02-24 11:17:37,amanda,S
2012,51852,2021-02-24 11:17:50,amanda,2021-02-24 11:17:50,amanda,S
2012,51853,2021-02-24 11:18:01,amanda,2021-02-24 11:18:01,amanda,S
2012,51854,2021-02-24 11:18:16,amanda,2021-02-24 11:18:16,amanda,S
2012,51855,2021-02-24 11:18:27,amanda,2021-02-24 11:18:27,amanda,S
2012,51856,2021-02-24 11:18:38,amanda,2021-02-24 11:18:38,amanda,S
2012,51857,2021-02-24 11:18:55,amanda,2021-02-24 11:18:55,amanda,S
2012,51858,2021-02-24 11:22:15,amanda,2021-02-24 11:22:15,amanda,S
2012,51859,2021-02-24 11:25:35,amanda,2021-02-24 11:25:35,amanda,S
2012,51860,2021-02-24 17:21:49,amanda,2021-02-24 17:21:49,amanda,S
2012,51861,2021-02-24 17:22:04,amanda,2021-02-24 17:22:04,amanda,S
2012,51862,2021-02-24 17:22:18,amanda,2021-02-24 17:22:18,amanda,S
2012,51863,2021-02-24 17:22:32,amanda,2021-02-24 17:22:32,amanda,S
2012,51864,2021-02-24 17:25:07,amanda,2021-02-24 17:25:07,amanda,S
2012,51865,2021-02-25 10:55:21,amanda,2021-02-25 10:55:21,amanda,S
2012,51866,2021-02-25 10:55:32,amanda,2021-02-25 10:55:32,amanda,S
2012,51867,2021-02-25 10:55:43,amanda,2021-02-25 10:55:43,amanda,S
2012,51868,2021-02-25 10:55:55,amanda,2021-02-25 10:55:55,amanda,S
2012,51869,2021-02-25 10:56:05,amanda,2021-02-25 10:56:05,amanda,S
2012,51870,2021-02-25 10:56:16,amanda,2021-02-25 10:56:16,amanda,S
2012,51871,2021-02-25 10:56:27,amanda,2021-02-25 10:56:27,amanda,S
2012,51872,2021-02-25 10:56:42,amanda,2021-02-25 10:56:42,amanda,S
2012,51873,2021-02-25 10:56:56,amanda,2021-02-25 10:56:56,amanda,S
2012,51874,2021-02-25 10:57:09,amanda,2021-02-25 10:57:09,amanda,S
2012,51875,2021-02-25 10:57:23,amanda,2021-02-25 10:57:23,amanda,S
2012,51876,2021-02-25 10:57:38,amanda,2021-02-25 10:57:38,amanda,S
2012,51877,2021-02-25 10:57:51,amanda,2021-02-25 10:57:51,amanda,S
2012,51878,2021-02-25 10:58:11,amanda,2021-02-25 10:58:11,amanda,S
2012,51879,2021-02-25 10:58:23,amanda,2021-02-25 10:58:23,amanda,S
2012,51882,2021-02-26 09:25:33,amanda,2021-02-26 09:25:33,amanda,S
2012,51883,2021-02-26 09:24:54,amanda,2021-02-26 09:24:54,amanda,S
2012,51884,2021-02-26 09:25:20,amanda,2021-02-26 09:25:20,amanda,S
2012,51893,2021-02-26 16:47:32,amanda,2021-02-26 16:47:32,amanda,S
2012,51894,2021-02-26 16:47:47,amanda,2021-02-26 16:47:47,amanda,S
2012,51895,2021-02-26 16:48:05,amanda,2021-02-26 16:48:05,amanda,S
2012,51896,2021-02-26 16:48:19,amanda,2021-02-26 16:48:19,amanda,S
2012,51897,2021-02-26 16:48:53,amanda,2021-02-26 16:48:53,amanda,S
2012,51898,2021-02-26 16:49:08,amanda,2021-02-26 16:49:08,amanda,S
2012,51899,2021-02-26 16:49:23,amanda,2021-02-26 16:49:23,amanda,S
2012,51900,2021-02-26 16:49:37,amanda,2021-02-26 16:49:37,amanda,S
2012,51901,2021-02-26 16:49:57,amanda,2021-02-26 16:49:57,amanda,S
2012,51902,2021-02-26 17:27:26,amanda,2021-02-26 17:27:26,amanda,S
2012,51903,2021-02-26 17:26:58,amanda,2021-02-26 17:26:58,amanda,S
2012,51905,2021-02-26 17:26:45,amanda,2021-02-26 17:26:45,amanda,S
2012,51907,2021-02-26 17:26:31,amanda,2021-02-26 17:26:31,amanda,S
2012,51912,2021-03-02 10:44:02,amanda,2021-03-02 10:44:02,amanda,S
2012,51915,2021-03-02 10:44:14,amanda,2021-03-02 10:44:14,amanda,S
2012,51916,2021-03-02 10:44:26,amanda,2021-03-02 10:44:26,amanda,S
2012,51919,2021-03-02 11:23:53,amanda,2021-03-02 11:23:53,amanda,S
2012,51920,2021-03-02 11:24:06,amanda,2021-03-02 11:24:06,amanda,S
2012,51921,2021-03-02 11:24:20,amanda,2021-03-02 11:24:20,amanda,S
2012,51922,2021-03-02 11:24:33,amanda,2021-03-02 11:24:33,amanda,S
2012,51923,2021-03-02 11:24:45,amanda,2021-03-02 11:24:45,amanda,S
2012,51924,2021-03-02 11:24:57,amanda,2021-03-02 11:24:57,amanda,S
2012,51925,2021-03-02 11:25:08,amanda,2021-03-02 11:25:08,amanda,S
2012,51926,2021-03-02 11:25:53,amanda,2021-03-02 11:25:53,amanda,S
2012,51927,2021-03-02 17:26:16,amanda,2021-03-02 17:26:16,amanda,S
2012,51928,2021-03-02 17:26:38,amanda,2021-03-02 17:26:38,amanda,S
2012,51929,2021-03-02 17:27:09,amanda,2021-03-02 17:27:09,amanda,S
2012,51930,2021-03-02 17:27:23,amanda,2021-03-02 17:27:23,amanda,S
2012,51931,2021-03-02 17:27:36,amanda,2021-03-02 17:27:36,amanda,S
2012,51952,2021-03-04 10:01:56,amanda,2021-03-04 10:01:56,amanda,S
2012,51953,2021-03-04 10:02:10,amanda,2021-03-04 10:02:10,amanda,S
2012,51954,2021-03-04 10:02:22,amanda,2021-03-04 10:02:22,amanda,S
2012,51955,2021-03-04 10:02:35,amanda,2021-03-04 10:02:35,amanda,S
2012,51956,2021-03-04 10:02:52,amanda,2021-03-04 10:02:52,amanda,S
2012,51957,2021-03-04 10:03:10,amanda,2021-03-04 10:03:10,amanda,S
2012,51958,2021-03-04 10:03:23,amanda,2021-03-04 10:03:23,amanda,S
2012,51959,2021-03-04 10:54:05,amanda,2021-03-04 10:54:05,amanda,S
2012,51960,2021-03-04 10:54:18,amanda,2021-03-04 10:54:18,amanda,S
2012,51962,2021-03-04 10:54:31,amanda,2021-03-04 10:54:31,amanda,S
2012,51964,2021-03-04 10:54:47,amanda,2021-03-04 10:54:47,amanda,S
2012,51965,2021-03-04 11:17:42,amanda,2021-03-04 11:17:42,amanda,S
2012,51966,2021-03-04 11:17:55,amanda,2021-03-04 11:17:55,amanda,S
2014,30835,2021-04-15 09:54:52,DTorres,2021-04-15 09:54:52,DTorres,S
2014,30845,2021-04-15 09:55:20,DTorres,2021-04-15 09:55:20,DTorres,S
2014,30849,2021-04-15 09:55:48,DTorres,2021-04-15 09:55:48,DTorres,S
2014,30850,2021-04-15 09:56:16,DTorres,2021-04-15 09:56:16,DTorres,S
2014,30856,2021-04-15 09:59:45,DTorres,2021-04-15 09:59:45,DTorres,S
2014,30858,2021-04-15 09:59:16,DTorres,2021-04-15 09:59:16,DTorres,S
2015,52266,2021-05-03 13:45:38,DTorres,2021-05-03 13:45:38,DTorres,S
2015,52267,2021-05-03 15:06:40,DTorres,2021-05-03 15:06:40,DTorres,S
2015,52268,2021-05-03 15:42:30,DTorres,2021-05-03 15:42:30,DTorres,S
2015,52269,2021-05-03 15:51:25,DTorres,2021-05-03 15:51:25,DTorres,S
2015,52270,2021-05-03 15:57:39,DTorres,2021-05-03 15:57:39,DTorres,S
2015,52271,2021-05-03 16:14:50,DTorres,2021-05-03 16:14:50,DTorres,S
2015,52275,2021-05-03 19:56:22,DTorres,2021-05-03 19:56:22,DTorres,S
2015,52276,2021-05-03 20:00:36,DTorres,2021-05-03 20:00:36,DTorres,S
2015,52277,2021-05-03 20:04:34,DTorres,2021-05-03 20:04:34,DTorres,S
2015,52278,2021-05-03 20:13:20,DTorres,2021-05-03 20:13:20,DTorres,S
2015,52279,2021-05-03 20:17:14,DTorres,2021-05-03 20:17:14,DTorres,S
2015,52280,2021-05-03 20:22:18,DTorres,2021-05-03 20:22:18,DTorres,S
2015,52281,2021-05-03 20:30:15,DTorres,2021-05-03 20:30:15,DTorres,S
2015,52282,2021-05-03 20:36:55,DTorres,2021-05-03 20:36:55,DTorres,S
2015,52283,2021-05-03 20:42:50,DTorres,2021-05-03 20:42:50,DTorres,S
2015,52284,2021-05-03 20:46:46,DTorres,2021-05-03 20:46:46,DTorres,S
2015,52322,2021-05-11 15:23:56,DTorres,2021-05-11 15:23:56,DTorres,S
2016,52169,2021-05-06 10:25:00,Mvieira,2021-05-06 10:25:00,Mvieira,S
2016,52171,2021-05-06 10:13:04,Mvieira,2021-05-06 10:13:04,Mvieira,S
2016,52172,2021-05-06 10:13:44,Mvieira,2021-05-06 10:13:44,Mvieira,S
2016,52173,2021-05-06 10:14:23,Mvieira,2021-05-06 10:14:23,Mvieira,S
2016,52174,2021-05-06 10:19:25,Mvieira,2021-05-06 10:19:25,Mvieira,S
2016,52175,2021-05-06 10:20:14,Mvieira,2021-05-06 10:20:14,Mvieira,S
2016,52176,2021-05-06 10:25:56,Mvieira,2021-05-06 10:25:56,Mvieira,S
2016,52177,2021-05-06 10:27:22,Mvieira,2021-05-06 10:27:22,Mvieira,S
2016,52341,2021-05-06 10:32:16,Mvieira,2021-05-06 10:32:16,Mvieira,S
2017,10722,2021-05-06 10:35:56,Mvieira,2021-05-06 10:35:56,Mvieira,S
2017,28476,2021-05-06 10:37:48,Mvieira,2021-05-06 10:37:48,Mvieira,S
2017,28662,2021-05-06 10:42:02,Mvieira,2021-05-06 10:42:02,Mvieira,S
2017,52164,2021-05-06 10:36:32,Mvieira,2021-05-06 10:36:32,Mvieira,S
2017,52167,2021-05-06 10:38:27,Mvieira,2021-05-06 10:38:27,Mvieira,S
2017,52168,2021-05-06 10:39:07,Mvieira,2021-05-06 10:39:07,Mvieira,S
2017,52169,2021-05-06 10:40:24,Mvieira,2021-05-06 10:40:24,Mvieira,S
2018,36761,2021-05-06 09:12:54,Mvieira,2021-05-06 09:12:54,Mvieira,S
2018,36769,2021-05-06 09:13:32,Mvieira,2021-05-06 09:13:32,Mvieira,S
2018,36773,2021-05-06 09:14:25,Mvieira,2021-05-06 09:14:25,Mvieira,S
2018,36774,2021-05-06 09:15:09,Mvieira,2021-05-06 09:15:09,Mvieira,S
2018,36776,2021-05-06 09:17:37,Mvieira,2021-05-06 09:17:37,Mvieira,S
2018,51618,2021-05-06 09:19:14,Mvieira,2021-05-06 09:19:14,Mvieira,S
2018,51619,2021-05-06 09:20:05,Mvieira,2021-05-06 09:20:05,Mvieira,S
2018,51620,2021-05-06 09:21:01,Mvieira,2021-05-06 09:21:01,Mvieira,S
2019,6054,2021-05-06 09:24:28,Mvieira,2021-09-27 08:08:50,Mvieira,S
2019,10295,2021-05-06 09:41:09,Mvieira,2021-05-06 09:41:09,Mvieira,S
2019,10300,2021-05-06 09:41:42,Mvieira,2021-05-06 09:41:42,Mvieira,S
2019,10575,2021-05-11 09:31:04,Mvieira,2021-09-27 08:08:51,Smarcondes,N
2019,41534,2021-05-06 09:29:40,Mvieira,2021-05-06 09:29:40,Mvieira,S
2019,41535,2021-05-06 09:30:13,Mvieira,2021-05-06 09:30:13,Mvieira,S
2019,41538,2021-05-06 09:30:37,Mvieira,2021-05-06 09:30:37,Mvieira,S
2019,41540,2021-05-06 09:31:32,Mvieira,2021-05-06 09:31:32,Mvieira,S
2019,41543,2021-05-06 09:42:12,Mvieira,2021-05-06 09:42:12,Mvieira,S
2019,52331,2021-05-06 09:40:23,Mvieira,2021-05-06 09:40:23,Mvieira,S
2019,52334,2021-05-06 09:50:25,Mvieira,2021-05-06 09:50:25,Mvieira,S
2019,52364,2021-05-11 09:24:56,Mvieira,2021-06-28 10:28:56,Smarcondes,N
2019,52365,2021-05-11 09:27:56,Mvieira,2021-06-28 10:28:25,Smarcondes,N
2020,51197,2021-05-06 10:47:29,Mvieira,2021-05-06 10:47:29,Mvieira,S
2020,51198,2021-05-06 10:48:19,Mvieira,2021-05-06 10:48:19,Mvieira,S
2020,51199,2021-05-06 10:49:13,Mvieira,2021-05-06 10:49:13,Mvieira,S
2020,51200,2021-05-06 10:50:23,Mvieira,2021-05-06 10:50:23,Mvieira,S
2020,51203,2021-05-06 10:58:47,Mvieira,2021-05-06 10:58:47,Mvieira,S
2020,51204,2021-05-06 10:59:38,Mvieira,2021-05-06 10:59:38,Mvieira,S
2020,51205,2021-05-06 11:00:20,Mvieira,2021-05-06 11:00:20,Mvieira,S
2020,51206,2021-05-06 11:01:05,Mvieira,2021-05-06 11:01:05,Mvieira,S
2020,51290,2021-05-06 11:03:57,Mvieira,2021-05-06 11:03:57,Mvieira,S
2020,51292,2021-05-06 11:04:48,Mvieira,2021-05-06 11:04:48,Mvieira,S
2020,51293,2021-05-06 11:06:18,Mvieira,2021-05-06 11:06:18,Mvieira,S
2020,51295,2021-05-06 11:07:55,Mvieira,2021-05-06 11:07:55,Mvieira,S
2020,52342,2021-05-06 10:57:28,Mvieira,2021-05-06 10:57:28,Mvieira,S
2020,52343,2021-05-06 11:11:26,Mvieira,2021-05-06 11:11:26,Mvieira,S
2021,18590,2021-05-06 11:45:38,Mvieira,2021-05-06 11:45:38,Mvieira,S
2021,25080,2021-05-06 11:47:52,Mvieira,2021-05-06 11:47:52,Mvieira,S
2021,35677,2021-05-06 11:57:37,Mvieira,2021-09-27 08:10:10,Mvieira,S
2021,50638,2021-05-06 11:55:42,Mvieira,2021-05-06 11:55:42,Mvieira,S
2021,50639,2021-05-06 11:48:54,Mvieira,2021-05-06 11:48:54,Mvieira,S
2021,50640,2021-05-06 11:49:29,Mvieira,2021-05-06 11:49:29,Mvieira,S
2021,50641,2021-05-06 11:48:21,Mvieira,2021-05-06 11:48:21,Mvieira,S
2021,50642,2021-05-06 11:58:58,Mvieira,2021-05-06 11:58:58,Mvieira,S
2021,50643,2021-05-06 11:56:10,Mvieira,2021-05-06 11:56:10,Mvieira,S
2021,50646,2021-05-06 11:51:42,Mvieira,2021-05-06 11:51:42,Mvieira,S
2021,50650,2021-05-06 11:50:10,Mvieira,2021-05-06 11:50:10,Mvieira,S
2021,50651,2021-05-06 11:51:11,Mvieira,2021-05-06 11:51:11,Mvieira,S
2021,50652,2021-05-06 11:53:58,Mvieira,2021-05-06 11:53:58,Mvieira,S
2021,50653,2021-05-06 11:52:27,Mvieira,2021-05-06 11:52:27,Mvieira,S
2021,52272,2021-05-06 11:55:07,Mvieira,2021-05-06 11:55:07,Mvieira,S
2021,52273,2021-05-06 11:58:21,Mvieira,2021-05-06 11:58:21,Mvieira,S
2021,52285,2021-05-06 11:54:36,Mvieira,2021-05-06 11:54:36,Mvieira,S
2022,7163,2021-05-06 10:02:52,Mvieira,2021-05-06 10:02:52,Mvieira,S
2022,51670,2021-05-06 09:58:51,Mvieira,2021-05-06 09:58:51,Mvieira,S
2022,51671,2021-05-06 09:59:23,Mvieira,2021-05-06 09:59:23,Mvieira,S
2022,51672,2021-06-25 13:04:23,AOLIVEIRA,2021-06-28 10:16:58,Smarcondes,N
2022,51673,2021-05-06 10:00:08,Mvieira,2021-05-06 10:00:08,Mvieira,S
2022,51674,2021-06-25 13:04:53,AOLIVEIRA,2021-06-28 10:16:47,Smarcondes,N
2022,51675,2021-05-06 10:00:45,Mvieira,2021-05-06 10:00:45,Mvieira,S
2022,51676,2021-05-06 10:01:14,Mvieira,2021-05-06 10:01:14,Mvieira,S
2022,51677,2021-05-06 10:02:26,Mvieira,2021-05-06 10:02:26,Mvieira,S
2023,6086,2021-05-06 14:22:19,Mvieira,2021-09-27 08:08:50,Mvieira,S
2023,27629,2021-05-06 14:24:39,Mvieira,2021-05-06 14:24:39,Mvieira,S
2023,28214,2021-05-06 14:41:33,Mvieira,2021-09-27 08:09:05,Mvieira,S
2023,28255,2021-05-06 14:39:49,Mvieira,2021-09-27 08:09:05,Mvieira,S
2023,31591,2021-05-06 14:38:36,Mvieira,2021-09-27 08:09:24,Mvieira,S
2023,31755,2021-05-06 14:41:53,Mvieira,2021-05-06 14:41:53,Mvieira,S
2023,36807,2021-05-06 14:40:47,Mvieira,2021-09-27 08:10:27,Mvieira,S
2023,38087,2021-05-06 14:36:36,Mvieira,2021-09-27 08:10:43,Mvieira,S
2023,38131,2021-05-06 14:38:57,Mvieira,2021-09-27 08:10:43,Mvieira,S
2023,38141,2021-05-06 14:37:43,Mvieira,2021-05-06 14:37:43,Mvieira,S
2023,38145,2021-05-06 14:23:21,Mvieira,2021-05-06 14:23:21,Mvieira,S
2023,38198,2021-05-06 14:35:20,Mvieira,2021-09-27 08:10:46,Mvieira,S
2023,38200,2021-05-06 14:41:13,Mvieira,2021-09-27 08:10:46,Mvieira,S
2023,38204,2021-05-06 14:26:05,Mvieira,2021-09-27 08:10:46,Mvieira,S
2023,38214,2021-05-06 14:23:42,Mvieira,2021-05-06 14:23:42,Mvieira,S
2023,42220,2021-06-25 12:01:07,amauger,2021-06-25 14:44:22,AOLIVEIRA,N
2023,50872,2021-05-06 14:21:53,Mvieira,2021-05-06 14:21:53,Mvieira,S
2023,50875,2021-05-06 14:35:51,Mvieira,2021-05-06 14:35:51,Mvieira,S
2023,51364,2021-05-06 14:22:37,Mvieira,2021-05-06 14:22:37,Mvieira,S
2023,51366,2021-05-06 14:23:00,Mvieira,2021-06-25 12:19:40,nmabeck,N
2023,51368,2021-05-06 14:40:27,Mvieira,2021-05-06 14:40:27,Mvieira,S
2023,51369,2021-05-06 14:40:08,Mvieira,2021-05-06 14:40:08,Mvieira,S
2023,51370,2021-05-06 14:39:18,Mvieira,2021-05-06 14:39:18,Mvieira,S
2023,51371,2021-05-06 14:38:07,Mvieira,2021-05-06 14:38:07,Mvieira,S
2023,51372,2021-05-06 14:37:17,Mvieira,2021-05-06 14:37:17,Mvieira,S
2023,51373,2021-05-06 14:34:51,Mvieira,2021-05-06 14:34:51,Mvieira,S
2023,51375,2021-05-06 14:26:50,Mvieira,2021-05-06 14:26:50,Mvieira,S
2023,51376,2021-05-06 14:26:29,Mvieira,2021-05-06 14:26:29,Mvieira,S
2023,51377,2021-05-06 14:25:25,Mvieira,2021-05-06 14:25:25,Mvieira,S
2023,51378,2021-05-06 14:25:05,Mvieira,2021-05-06 14:25:05,Mvieira,S
2023,51380,2021-05-06 14:24:02,Mvieira,2021-05-06 14:24:02,Mvieira,S
2023,51763,2021-06-25 14:42:20,AOLIVEIRA,2021-06-25 15:26:02,AOLIVEIRA,S
2024,25109,2021-05-06 14:46:27,Mvieira,2021-05-06 14:46:27,Mvieira,S
2024,25110,2021-05-06 14:53:34,Mvieira,2021-05-06 14:53:34,Mvieira,S
2024,25112,2021-05-06 14:52:59,Mvieira,2021-05-06 14:52:59,Mvieira,S
2024,25118,2021-05-06 14:54:39,Mvieira,2021-05-06 14:54:39,Mvieira,S
2024,50768,2021-05-06 14:54:07,Mvieira,2021-05-06 14:54:07,Mvieira,S
2024,50769,2021-05-06 14:48:55,Mvieira,2021-05-06 14:48:55,Mvieira,S
2024,50770,2021-05-06 14:52:20,Mvieira,2021-05-06 14:52:20,Mvieira,S
2024,50771,2021-05-06 14:48:08,Mvieira,2021-05-06 14:48:08,Mvieira,S
2024,50772,2021-05-06 14:55:10,Mvieira,2021-05-06 14:55:10,Mvieira,S
2025,37266,2021-06-28 13:14:42,rivania,2021-06-28 13:14:42,rivania,S
2025,37269,2021-06-28 13:13:42,rivania,2021-06-28 13:13:42,rivania,S
2025,37272,2021-06-28 13:14:18,rivania,2021-06-28 13:14:18,rivania,S
2025,40602,2021-06-28 13:15:04,rivania,2021-06-28 13:15:04,rivania,S
2025,40606,2021-06-28 13:18:37,rivania,2021-06-28 13:18:37,rivania,S
2025,40607,2021-06-28 13:18:59,rivania,2021-06-28 13:18:59,rivania,S
2025,51973,2021-06-28 13:19:20,rivania,2021-06-28 13:19:20,rivania,S
2025,51974,2021-06-28 13:19:45,rivania,2021-06-28 13:19:45,rivania,S
2025,51975,2021-06-28 13:20:49,rivania,2021-06-28 13:20:49,rivania,S
2026,13030,2021-05-27 15:16:57,Mvieira,2021-09-27 08:08:52,Mvieira,S
2026,26698,2021-05-27 15:39:54,Mvieira,2021-09-27 08:08:57,Mvieira,S
2026,29861,2021-05-27 15:25:54,Mvieira,2021-05-27 15:25:54,Mvieira,S
2026,29863,2021-05-27 15:38:15,Mvieira,2021-09-27 08:09:09,Mvieira,S
2026,29864,2021-05-27 15:16:10,Mvieira,2021-05-27 15:16:10,Mvieira,S
2026,29956,2021-05-27 15:17:35,Mvieira,2021-05-27 15:17:35,Mvieira,S
2026,29960,2021-05-27 15:32:40,Mvieira,2021-05-27 15:32:40,Mvieira,S
2026,32525,2021-05-27 15:21:00,Mvieira,2021-05-27 15:21:00,Mvieira,S
2026,32530,2021-05-27 15:26:20,Mvieira,2021-05-27 15:26:20,Mvieira,S
2026,38034,2021-05-27 15:32:15,Mvieira,2021-09-27 08:10:41,Mvieira,S
2026,38053,2021-05-27 15:19:41,Mvieira,2021-05-27 15:19:41,Mvieira,S
2026,50455,2021-05-27 15:31:06,Mvieira,2021-05-27 15:31:06,Mvieira,S
2026,50464,2021-05-27 15:29:23,Mvieira,2021-05-27 15:29:23,Mvieira,S
2026,51374,2021-05-27 15:18:38,Mvieira,2021-05-27 15:18:38,Mvieira,S
2026,51379,2021-05-27 15:27:20,Mvieira,2021-05-27 15:27:20,Mvieira,S
2026,52170,2021-05-27 15:20:21,Mvieira,2021-05-27 15:20:21,Mvieira,S
2026,52344,2021-05-27 15:31:41,Mvieira,2021-05-27 15:31:41,Mvieira,S
2026,52402,2021-05-27 15:44:13,Mvieira,2021-05-27 15:44:13,Mvieira,S
2027,4048,2021-11-08 08:53:53,Mluiza,2021-11-08 08:53:53,Mluiza,S
2027,4076,2021-11-08 08:59:44,Mluiza,2021-11-08 08:59:44,Mluiza,S
2027,4681,2021-11-08 09:37:47,Mluiza,2021-11-08 09:37:47,Mluiza,S
2027,5721,2021-11-08 08:54:19,Mluiza,2021-11-08 08:54:19,Mluiza,S
2027,6054,2021-11-08 10:06:11,Mluiza,2021-11-08 10:06:11,Mluiza,S
2027,6126,2021-11-08 08:54:44,Mluiza,2021-11-08 08:54:44,Mluiza,S
2027,6127,2021-11-08 08:56:20,Mluiza,2021-11-08 08:56:20,Mluiza,S
2027,6129,2021-11-08 08:58:44,Mluiza,2021-11-08 08:58:44,Mluiza,S
2027,6130,2021-11-08 08:56:43,Mluiza,2021-11-08 08:56:43,Mluiza,S
2027,6131,2021-11-08 08:57:06,Mluiza,2021-11-08 08:57:06,Mluiza,S
2027,10295,2021-11-08 10:06:35,Mluiza,2021-11-08 10:06:35,Mluiza,S
2027,10300,2021-11-08 10:07:07,Mluiza,2021-11-08 10:07:07,Mluiza,S
2027,21802,2021-11-08 09:02:37,Mluiza,2021-11-08 09:02:37,Mluiza,S
2027,22892,2021-11-08 08:57:27,Mluiza,2021-11-08 08:57:27,Mluiza,S
