id,idprojeto,nome,descricao,tipo_dado,tipo_controle,valor_esperado,forma_verificacao,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao,iddocsobrigatorios,comentario
145,1310,Resultado Finalístico 1,Formação de Núcleo Setorial,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
146,75,Resultado Finalístico 1,Aumentar em 10% a quantidade de mudas de parreiras plantadas até o final do projeto.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
147,145,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
148,152,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
149,135,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
150,1050,Resultado Finalístico 1,"Aumentar o percentual de qualidade percebido do serviço prestado aos principais clientes das empresas participantes do projeto, sendo 3% em 2018 e 7% em 2019",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
151,136,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
152,137,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
153,1051,Resultado Finalístico 1,Ampliar em 30% a participação da renda proveniente da atividade de reciclagem na composição da renda familiar do grupo beneficiário até novembro de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
154,1311,Resultado Finalístico 1,Empresas capacitadas,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
155,1117,Resultado Finalístico 1,Aumentar em 20% o faturamento até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
156,81,Resultado Finalístico 1,Promover a melhoria de 2 processos gerenciais nas empresas nucleadas até o fim do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
157,159,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
158,158,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
159,182,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
160,1054,Resultado Finalístico 1,Obter 50% do público atendido com algum ganho no índice de competitividade,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
161,1055,Resultado Finalístico 1,Melhoria nos processos internos,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
162,1056,Resultado Finalístico 1,As empresas participantes alcançarão pelo menos 30% de melhoria comparando-se os diagnósticos do MEG de junho de 2018 com Junho de 2019.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
163,1057,Resultado Finalístico 1,Palestras de divulgação - atingir 100% das escolas de ensino médio de Santa Cruz do Sul (10 estaduais e 04 privadas) e UNISC,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
164,94,Resultado Finalístico 1,Aumentar em 10% o número de clientes até julho de 2015.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
165,153,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
166,160,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
167,116,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
168,1058,Resultado Finalístico 1,Promover a melhoria de 2 processos nas empresas até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
169,121,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
170,169,Resultado Finalístico 1,"Formar 1 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações; 
Mapeamento dos negócios rurais locais;
Implementação de um serviço de referência na associação comercial.",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
171,1060,Resultado Finalístico 1,Melhoria de 2 processos dentro das empresas ao final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
172,74,Resultado Finalístico 1,Aumento de 10% no faturamento das empresas participantes até junho de 2015.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
173,1325,Resultado Finalístico 1,Empresas capacitadas,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
174,146,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
175,188,Resultado Finalístico 1,Formar 2 núcleo setorial e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
176,1063,Resultado Finalístico 1,Promover a melhoria de 2 processos nas empresas até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
177,102,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
178,123,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
179,124,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
180,1068,Resultado Finalístico 1,Aumentar em 8% o faturamento das empresas participantes do projeto até outubro de 2019.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
181,1312,Resultado Finalístico 1,Formação de Núcleo Setorial,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
182,1069,Resultado Finalístico 1,Viabilizar a representação do núcleo em 75% das AGOs promovidas pelo CEJESC entre fevereiro de 2018 e outubro de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
183,118,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
184,1145,Resultado Finalístico 1,Obter 80% das empresas em 2019 que declararam ter verificado aumento da lucratividade. ( Linha 164 do quadro indicador do sigeor),,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
185,1146,Resultado Finalístico 1,Aumentar a carteira de clientes ativos em 20% até dezembro de 10/2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
186,134,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
187,126,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
188,154,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
189,1071,Resultado Finalístico 1,Aumentar em 9 % o faturamento das empresas participantes do projeto até outubro de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
190,9,Resultado Finalístico 1,Incrementar em 10% o faturamento das empresas participantes até o final do projeto.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
191,1072,Resultado Finalístico 1,Melhorar no mínimo 02 processos dentro da empresa,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
192,161,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
193,1147,Resultado Finalístico 1,Aumentar em 10% o índice de competitividade de 80% dos participantes do núcleo até 12/2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
194,1148,Resultado Finalístico 1,Aumentar a carteira de clientes ativos em 10% até dezembro de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
195,59,Resultado Finalístico 1,Aumentar em 10% o faturamento das empresas nucleadas até o final do projeto;,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
196,181,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
197,1073,Resultado Finalístico 1,Obter 80% das empresas que declaram ter verificado aumento na carteira de clientes durante o projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
198,1074,Resultado Finalístico 1,O Núcleo de alimentos propõe aumentar em 10% o número de participantes para o fortalecimento da classe empresarial do núcleo,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
199,1076,Resultado Finalístico 1,Aumentar em 20% o faturamento das empresas nucleadas ao final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
200,1357,Resultado Finalístico 1,Formação de Núcleo Setorial,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
201,48,Resultado Finalístico 1,Aumentar em 10 % a quantidade de postos de trabalho nas empresas participantes até o fim do projeto.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
202,147,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
203,184,Resultado Finalístico 1,Formar 1 núcleo setorial e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
204,168,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
205,127,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
206,54,Resultado Finalístico 1,Aumento do número de vendas em 10% até julho de 2015.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
207,1077,Resultado Finalístico 1,Aumentar em 10% o número de clientes até o final até agosto de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
208,17,Resultado Finalístico 1,Aumentar a produção de mel em 15% até dezembro de 2014.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
209,138,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
210,1078,Resultado Finalístico 1,Aumentar o faturamento das empresas participantes 15% até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
211,1149,Resultado Finalístico 1,"Aumentar em 10% o desempenho do núcleo com base no diagnóstico do MEG nos critérios, estratégias e planos, clientes e processos, até 30 de agosto de 2018",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
212,170,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
213,1084,Resultado Finalístico 1,Aumentar o faturamento das empresas em 10% até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
214,1083,Resultado Finalístico 1,Obter 80% das empresas no final do projeto que declararam ter verificado aumento na carteira de clientes,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
215,1085,Resultado Finalístico 1,Aumentar em 15% o fluxo de turistas até Dezembro de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
216,120,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
217,128,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
218,131,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
219,117,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
220,187,Resultado Finalístico 1,Formar 1 núcleo setorial e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
221,192,Resultado Finalístico 1,A completar,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
222,193,Resultado Finalístico 1,Há diferentes resultados,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
223,155,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
224,148,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
225,1088,Resultado Finalístico 1,"Promover a melhoria de um processo gerencial até o fim do projeto, incluindo o aumento da capacidade criativa gestora, possibilitando o crescimento  lucrativo  em pelo menos 20% do negocio",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
226,162,Resultado Finalístico 1,"- Formar 1 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações;
- Implementação de um serviço de referência na associação comercial",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
227,172,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
228,84,Resultado Finalístico 1,Incremento no número de ações de marketing em 10%nas empresas nucleadas até dezembro de 2014;,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
229,1090,Resultado Finalístico 1,Abrir 2 novas empresas por meio de startup até o fim do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
230,190,Resultado Finalístico 1,Melhoria da competitividade,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
231,191,Resultado Finalístico 1,A completar,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
232,13,Resultado Finalístico 1,Aumentar a Produção total de mel em 12% até o final do Projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
233,129,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
234,149,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
235,140,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
236,52,Resultado Finalístico 1,Oferecer pelo menos dois novos serviços;,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
237,150,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
